side,setup_type,bridge_type,entry_variant,setup_tier,planned_entry_price,planned_stop_price,planned_target_price,partial_target_price,runner_target_price,stop_points,tp_points,planned_rr,entry_price,exit_price,entry_time,exit_time,return_pct,pnl,symbol,exchange,timeframe,report_contracts,dollars_per_point,entry_time_et,exit_time_et,entry_time_et_naive,exit_time_et_naive,entry_month_et,exit_month_et,calendar_exit_date_et,exit_apex_session_date,realized_points,gross_pnl_dollars_dynamic,planned_target_dollars_dynamic
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,115.29,109.72389285714286,126.4222142857143,120.85610714285716,126.4222142857143,5.566107142857149,11.132214285714298,2.0,115.03,109.72389285714286,2026-03-09 02:00:00,2026-03-09 05:21:00,-0.046128028713006586,-4616.313214285715,MCL,tradovate,1m,5,500.0,2026-03-08 22:00:00-04:00,2026-03-09 01:21:00-04:00,2026-03-08 22:00:00,2026-03-09 01:21:00,2026-03,2026-03,2026-03-09,2026-03-08,-5.306107142857144,-2653.053571428572,5566.107142857149
SHORT,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,5090.75,5110.47,5020.8,5071.03,5020.8,19.720000000000255,69.94999999999982,3.547160243407653,5091.1,5110.47,2026-03-09 03:30:00,2026-03-09 05:23:00,-0.0038046787531180737,-368.0299999999979,MGC,tradovate,1m,5,50.0,2026-03-08 23:30:00-04:00,2026-03-09 01:23:00-04:00,2026-03-08 23:30:00,2026-03-09 01:23:00,2026-03,2026-03,2026-03-09,2026-03-08,-19.36999999999989,-968.4999999999945,3497.499999999991
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,25076.5,25049.283035714285,25165.0,25103.716964285715,25165.0,27.21696428571522,88.5,3.2516484597971522,25075.5,25103.25,2026-03-11 01:15:00,2026-03-11 03:35:00,0.0011066578931626658,55.5,NQ,tradovate,1m,5,10.0,2026-03-10 21:15:00-04:00,2026-03-10 23:35:00-04:00,2026-03-10 21:15:00,2026-03-10 23:35:00,2026-03,2026-03,2026-03-10,2026-03-10,27.75,277.5,885.0
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,25076.5,25049.283035714285,25165.0,25103.716964285715,25165.0,27.21696428571522,88.5,3.2516484597971522,25075.5,25075.5,2026-03-11 01:15:00,2026-03-11 05:08:00,0.0,0.0,NQ,tradovate,1m,5,10.0,2026-03-10 21:15:00-04:00,2026-03-11 01:08:00-04:00,2026-03-10 21:15:00,2026-03-11 01:08:00,2026-03,2026-03,2026-03-11,2026-03-10,0.0,0.0,885.0
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,47838.0,47928.75,46839.0,47778.75,46839.0,90.75,999.0,11.008264462809917,47841.0,47748.0,2026-03-11 06:23:00,2026-03-11 07:40:00,0.001943939298927666,93.0,MYM,tradovate,1m,5,2.5,2026-03-11 02:23:00-04:00,2026-03-11 03:40:00-04:00,2026-03-11 02:23:00,2026-03-11 03:40:00,2026-03,2026-03,2026-03-11,2026-03-10,93.0,232.5,2497.5
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,6796.5,6806.75,6705.75,6786.75,6705.75,10.25,90.75,8.853658536585366,6796.5,6785.0,2026-03-11 07:29:00,2026-03-11 07:41:00,0.0016920473773265332,80.5,MES,tradovate,1m,5,25.0,2026-03-11 03:29:00-04:00,2026-03-11 03:41:00-04:00,2026-03-11 03:29:00,2026-03-11 03:41:00,2026-03,2026-03,2026-03-11,2026-03-10,11.5,287.5,2268.75
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,85.72,84.84328571428571,95.97,86.59671428571428,95.97,0.8767142857142858,10.25,11.6913801531693,85.71,87.04,2026-03-11 08:26:00,2026-03-11 09:01:00,0.015517442538793835,772.7300000000073,MCL,tradovate,1m,5,500.0,2026-03-11 04:26:00-04:00,2026-03-11 05:01:00-04:00,2026-03-11 04:26:00,2026-03-11 05:01:00,2026-03,2026-03,2026-03-11,2026-03-10,1.3300000000000125,665.0000000000063,5125.0
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,85.72,84.84328571428571,95.97,86.59671428571428,95.97,0.8767142857142858,10.25,11.6913801531693,85.71,85.71,2026-03-11 08:26:00,2026-03-11 10:37:00,0.0,0.0,MCL,tradovate,1m,5,500.0,2026-03-11 04:26:00-04:00,2026-03-11 06:37:00-04:00,2026-03-11 04:26:00,2026-03-11 06:37:00,2026-03,2026-03,2026-03-11,2026-03-10,0.0,0.0,5125.0
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,6796.5,6806.75,6705.75,6786.75,6705.75,10.25,90.75,8.853658536585366,6796.5,6796.5,2026-03-11 07:29:00,2026-03-11 10:41:00,-0.0,-0.0,MES,tradovate,1m,5,25.0,2026-03-11 03:29:00-04:00,2026-03-11 06:41:00-04:00,2026-03-11 03:29:00,2026-03-11 06:41:00,2026-03,2026-03,2026-03-11,2026-03-10,0.0,0.0,2268.75
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,47838.0,47928.75,46839.0,47778.75,46839.0,90.75,999.0,11.008264462809917,47841.0,47841.0,2026-03-11 06:23:00,2026-03-11 11:00:00,-0.0,-0.0,MYM,tradovate,1m,5,2.5,2026-03-11 02:23:00-04:00,2026-03-11 07:00:00-04:00,2026-03-11 02:23:00,2026-03-11 07:00:00,2026-03,2026-03,2026-03-11,2026-03-10,0.0,0.0,2497.5
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,47336.0,47549.08214285714,46839.0,47200.41785714286,46839.0,213.08214285714348,497.0,2.332433836716216,47336.0,47549.08214285714,2026-03-11 14:28:00,2026-03-11 14:42:00,-0.004501481807865915,-426.16428571428696,MYM,tradovate,1m,5,2.5,2026-03-11 10:28:00-04:00,2026-03-11 10:42:00-04:00,2026-03-11 10:28:00,2026-03-11 10:42:00,2026-03,2026-03,2026-03-11,2026-03-10,-213.08214285714348,-532.7053571428587,1242.5
SHORT,NYAM_CONTINUATION,C2C3,PULLBACK_1M,A,6778.0,6819.68125,6694.637500000001,6736.31875,6694.637500000001,41.681249999999636,83.36249999999927,2.0,6778.0,6734.0,2026-03-11 14:25:00,2026-03-11 23:10:00,0.006491590439657746,308.0,MES,tradovate,1m,5,25.0,2026-03-11 10:25:00-04:00,2026-03-11 19:10:00-04:00,2026-03-11 10:25:00,2026-03-11 19:10:00,2026-03,2026-03,2026-03-11,2026-03-11,44.0,1100.0,2084.062499999982
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,93.98,91.67517857142857,98.58964285714286,96.28482142857143,98.58964285714286,2.3048214285714295,4.609642857142859,2.0,93.91,91.67517857142857,2026-03-12 00:08:00,2026-03-12 01:21:00,-0.023797480870742405,-2371.1455357142786,MCL,tradovate,1m,5,500.0,2026-03-11 20:08:00-04:00,2026-03-11 21:21:00-04:00,2026-03-11 20:08:00,2026-03-11 21:21:00,2026-03,2026-03,2026-03-11,2026-03-11,-2.234821428571422,-1117.410714285711,2304.8214285714294
SHORT,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,46979.75,47080.70714285714,46777.83571428571,46878.79285714286,46777.83571428571,100.95714285714348,201.91428571428696,2.0,46973.0,46870.0,2026-03-12 00:08:00,2026-03-12 02:38:00,0.002192749026036278,103.0,MYM,tradovate,1m,5,2.5,2026-03-11 20:08:00-04:00,2026-03-11 22:38:00-04:00,2026-03-11 20:08:00,2026-03-11 22:38:00,2026-03,2026-03,2026-03-11,2026-03-11,103.0,257.5,504.7857142857174
SHORT,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,46979.75,47080.70714285714,46777.83571428571,46878.79285714286,46777.83571428571,100.95714285714348,201.91428571428696,2.0,46973.0,47080.70714285714,2026-03-12 00:08:00,2026-03-12 07:20:00,-0.002292958568904435,-107.70714285714348,MYM,tradovate,1m,5,2.5,2026-03-11 20:08:00-04:00,2026-03-12 03:20:00-04:00,2026-03-11 20:08:00,2026-03-12 03:20:00,2026-03,2026-03,2026-03-12,2026-03-11,-107.70714285714348,-269.2678571428587,504.7857142857174
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,5186.5,5180.25,5218.4,5188.25,5218.4,6.25,31.899999999999636,5.1039999999999415,5186.7,5180.25,2026-03-12 08:32:00,2026-03-12 09:21:00,-0.0012435652727167401,-122.54999999999654,MGC,tradovate,1m,5,50.0,2026-03-12 04:32:00-04:00,2026-03-12 05:21:00-04:00,2026-03-12 04:32:00,2026-03-12 05:21:00,2026-03,2026-03,2026-03-12,2026-03-11,-6.449999999999818,-322.4999999999909,1594.9999999999818
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,92.42,91.61485714285715,96.77,93.00514285714286,96.77,0.8051428571428545,4.349999999999994,5.402767920511011,92.42,91.61485714285715,2026-03-12 09:01:00,2026-03-12 09:48:00,-0.008711781618078951,-866.3337142857115,MCL,tradovate,1m,5,500.0,2026-03-12 05:01:00-04:00,2026-03-12 05:48:00-04:00,2026-03-12 05:01:00,2026-03-12 05:48:00,2026-03,2026-03,2026-03-12,2026-03-11,-0.8051428571428545,-402.57142857142725,2174.9999999999973
SHORT,NYAM_CONTINUATION,C2C3,PULLBACK_1M,A,6778.0,6819.68125,6694.637500000001,6736.31875,6694.637500000001,41.681249999999636,83.36249999999927,2.0,6778.0,6694.637500000001,2026-03-11 14:25:00,2026-03-12 14:31:00,0.012298982000589986,583.5374999999949,MES,tradovate,1m,5,25.0,2026-03-11 10:25:00-04:00,2026-03-12 10:31:00-04:00,2026-03-11 10:25:00,2026-03-12 10:31:00,2026-03,2026-03,2026-03-12,2026-03-11,83.36249999999927,2084.062499999982,2084.062499999982
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,5148.6,5155.989642857143,5100.3,5141.910357142857,5100.3,7.389642857142462,48.30000000000018,6.536175148615714,5148.3,5139.4,2026-03-12 14:50:00,2026-03-12 15:04:00,0.0017287259872191818,89.00000000000546,MGC,tradovate,1m,5,50.0,2026-03-12 10:50:00-04:00,2026-03-12 11:04:00-04:00,2026-03-12 10:50:00,2026-03-12 11:04:00,2026-03,2026-03,2026-03-12,2026-03-11,8.900000000000546,445.0000000000273,2415.000000000009
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,5148.6,5155.989642857143,5100.3,5141.910357142857,5100.3,7.389642857142462,48.30000000000018,6.536175148615714,5148.3,5100.3,2026-03-12 14:50:00,2026-03-12 18:47:00,0.009323465998484881,432.0,MGC,tradovate,1m,5,50.0,2026-03-12 10:50:00-04:00,2026-03-12 14:47:00-04:00,2026-03-12 10:50:00,2026-03-12 14:47:00,2026-03,2026-03,2026-03-12,2026-03-11,48.0,2400.0,2415.000000000009
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,5100.15,5109.723214285715,5081.00357142857,5090.576785714285,5081.00357142857,9.57321428571504,19.14642857143008,2.0,5100.2,5089.6,2026-03-12 19:00:00,2026-03-12 19:16:00,0.002078349868632534,105.99999999999454,MGC,tradovate,1m,5,50.0,2026-03-12 15:00:00-04:00,2026-03-12 15:16:00-04:00,2026-03-12 15:00:00,2026-03-12 15:16:00,2026-03,2026-03,2026-03-12,2026-03-11,10.599999999999454,529.9999999999727,957.3214285715039
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,5100.15,5109.723214285715,5081.00357142857,5090.576785714285,5081.00357142857,9.57321428571504,19.14642857143008,2.0,5100.2,5081.00357142857,2026-03-12 19:00:00,2026-03-12 20:26:00,0.003763857999966702,172.76785714287234,MGC,tradovate,1m,5,50.0,2026-03-12 15:00:00-04:00,2026-03-12 16:26:00-04:00,2026-03-12 15:00:00,2026-03-12 16:26:00,2026-03,2026-03,2026-03-12,2026-03-11,19.19642857143026,959.821428571513,957.3214285715039
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,24649.0,24780.946428571428,24410.607142857145,24534.053571428572,24410.607142857145,131.94642857142753,238.39285714285506,1.8067397482744605,24649.75,24509.75,2026-03-12 13:56:00,2026-03-13 00:01:00,0.005679570786721988,280.0,NQ,tradovate,1m,5,10.0,2026-03-12 09:56:00-04:00,2026-03-12 20:01:00-04:00,2026-03-12 09:56:00,2026-03-12 20:01:00,2026-03,2026-03,2026-03-12,2026-03-12,140.0,1400.0,2383.9285714285506
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6692.0,6702.0,6640.0,6682.0,6640.0,10.0,52.0,5.2,6692.5,6682.0,2026-03-13 04:30:00,2026-03-13 06:29:00,0.0015689204333209084,73.5,MES,tradovate,1m,5,25.0,2026-03-13 00:30:00-04:00,2026-03-13 02:29:00-04:00,2026-03-13 00:30:00,2026-03-13 02:29:00,2026-03,2026-03,2026-03-13,2026-03-12,10.5,262.5,1300.0
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,46814.75,46889.75,46459.0,46739.75,46459.0,75.0,355.75,4.743333333333333,46818.0,46729.0,2026-03-13 06:27:00,2026-03-13 06:49:00,0.00190097825622626,89.0,MYM,tradovate,1m,5,2.5,2026-03-13 02:27:00-04:00,2026-03-13 02:49:00-04:00,2026-03-13 02:27:00,2026-03-13 02:49:00,2026-03,2026-03,2026-03-13,2026-03-12,89.0,222.5,889.375
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,24649.0,24780.946428571428,24410.607142857145,24534.053571428572,24410.607142857145,131.94642857142753,238.39285714285506,1.8067397482744605,24649.75,24410.607142857145,2026-03-12 13:56:00,2026-03-13 07:22:00,0.009701634180584229,478.2857142857101,NQ,tradovate,1m,5,10.0,2026-03-12 09:56:00-04:00,2026-03-13 03:22:00-04:00,2026-03-12 09:56:00,2026-03-13 03:22:00,2026-03,2026-03,2026-03-13,2026-03-12,239.14285714285506,2391.4285714285506,2383.9285714285506
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,97.49,96.613,99.034,98.227,99.034,0.8769999999999953,1.5440000000000111,1.7605473204105124,97.47,96.613,2026-03-13 07:55:00,2026-03-13 08:30:00,-0.008792448958653942,-873.2829999999993,MCL,tradovate,1m,5,500.0,2026-03-13 03:55:00-04:00,2026-03-13 04:30:00-04:00,2026-03-13 03:55:00,2026-03-13 04:30:00,2026-03,2026-03,2026-03-13,2026-03-12,-0.8569999999999993,-428.49999999999966,772.0000000000056
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,5074.75,5083.968214285714,5039.3,5065.531785714286,5039.3,9.218214285713657,35.44999999999982,3.8456472046804175,5075.2,5083.968214285714,2026-03-13 08:04:00,2026-03-13 08:35:00,-0.0017276588677714866,-166.59607142856294,MGC,tradovate,1m,5,50.0,2026-03-13 04:04:00-04:00,2026-03-13 04:35:00-04:00,2026-03-13 04:04:00,2026-03-13 04:35:00,2026-03,2026-03,2026-03-13,2026-03-12,-8.768214285713839,-438.41071428569194,1772.499999999991
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,46814.75,46889.75,46459.0,46739.75,46459.0,75.0,355.75,4.743333333333333,46818.0,46818.0,2026-03-13 06:27:00,2026-03-13 10:17:00,-0.0,-0.0,MYM,tradovate,1m,5,2.5,2026-03-13 02:27:00-04:00,2026-03-13 06:17:00-04:00,2026-03-13 02:27:00,2026-03-13 06:17:00,2026-03,2026-03,2026-03-13,2026-03-12,0.0,0.0,889.375
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6692.0,6702.0,6640.0,6682.0,6640.0,10.0,52.0,5.2,6692.5,6692.5,2026-03-13 04:30:00,2026-03-13 10:20:00,-0.0,-0.0,MES,tradovate,1m,5,25.0,2026-03-13 00:30:00-04:00,2026-03-13 06:20:00-04:00,2026-03-13 00:30:00,2026-03-13 06:20:00,2026-03,2026-03,2026-03-13,2026-03-12,0.0,0.0,1300.0
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,5094.1,5109.613571428572,5039.3,5078.686428571427,5039.3,15.513571428571595,54.80000000000018,3.532390994060474,5093.9,5074.1,2026-03-13 14:17:00,2026-03-13 14:51:00,0.0038870021005514843,197.99999999999272,MGC,tradovate,1m,5,50.0,2026-03-13 10:17:00-04:00,2026-03-13 10:51:00-04:00,2026-03-13 10:17:00,2026-03-13 10:51:00,2026-03,2026-03,2026-03-13,2026-03-12,19.799999999999272,989.9999999999636,2740.000000000009
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,5094.1,5109.613571428572,5039.3,5078.686428571427,5039.3,15.513571428571595,54.80000000000018,3.532390994060474,5093.9,5039.3,2026-03-13 14:17:00,2026-03-13 15:55:00,0.010718702762127164,491.3999999999951,MGC,tradovate,1m,5,50.0,2026-03-13 10:17:00-04:00,2026-03-13 11:55:00-04:00,2026-03-13 10:17:00,2026-03-13 11:55:00,2026-03,2026-03,2026-03-13,2026-03-12,54.599999999999454,2729.9999999999727,2740.000000000009
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,24368.0,24402.10625,24317.7875,24345.89375,24317.7875,34.10625000000073,50.212500000001455,1.4722374931281037,24367.75,24402.10625,2026-03-13 17:50:00,2026-03-13 18:11:00,-0.0014099065363031293,-137.4250000000029,NQ,tradovate,1m,5,10.0,2026-03-13 13:50:00-04:00,2026-03-13 14:11:00-04:00,2026-03-13 13:50:00,2026-03-13 14:11:00,2026-03,2026-03,2026-03-13,2026-03-12,-34.35625000000073,-343.5625000000073,502.12500000001455
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,6638.25,6649.5,6619.5,6629.5,6619.5,11.25,18.75,1.6666666666666667,6638.0,6649.5,2026-03-13 17:50:00,2026-03-13 18:16:00,-0.0017324495329917866,-172.5,MES,tradovate,1m,5,25.0,2026-03-13 13:50:00-04:00,2026-03-13 14:16:00-04:00,2026-03-13 13:50:00,2026-03-13 14:16:00,2026-03,2026-03,2026-03-13,2026-03-12,-11.5,-287.5,468.75
SHORT,NYPM_CONTINUATION,C2C3,PULLBACK_1M,A,5050.6,5069.402142857143,5013.445714285714,5032.097857142857,5013.445714285714,18.802142857142826,37.15428571428674,1.9760665577632308,5050.6,5031.6,2026-03-13 17:50:00,2026-03-13 19:41:00,0.003761929275729603,190.0,MGC,tradovate,1m,5,50.0,2026-03-13 13:50:00-04:00,2026-03-13 15:41:00-04:00,2026-03-13 13:50:00,2026-03-13 15:41:00,2026-03,2026-03,2026-03-13,2026-03-12,19.0,950.0,1857.7142857143372
SHORT,NYPM_CONTINUATION,C2C3,PULLBACK_1M,A,5050.6,5069.402142857143,5013.445714285714,5032.097857142857,5013.445714285714,18.802142857142826,37.15428571428674,1.9760665577632308,5050.6,5010.0,2026-03-13 17:50:00,2026-03-15 22:00:00,0.008038648873401222,365.4000000000033,MGC,tradovate,1m,5,50.0,2026-03-13 13:50:00-04:00,2026-03-15 18:00:00-04:00,2026-03-13 13:50:00,2026-03-15 18:00:00,2026-03,2026-03,2026-03-15,2026-03-15,40.600000000000364,2030.0000000000182,1857.7142857143372
SHORT,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,24493.0,24525.696428571428,24333.75,24462.303571428572,24333.75,32.69642857142753,159.25,4.870562534134508,24493.0,24525.696428571428,2026-03-16 01:11:00,2026-03-16 03:49:00,-0.0013349295133886496,-130.78571428571013,NQ,tradovate,1m,5,10.0,2026-03-15 21:11:00-04:00,2026-03-15 23:49:00-04:00,2026-03-15 21:11:00,2026-03-15 23:49:00,2026-03,2026-03,2026-03-15,2026-03-15,-32.69642857142753,-326.9642857142753,1592.5
