side,setup_type,bridge_type,entry_variant,setup_tier,planned_entry_price,planned_stop_price,planned_target_price,partial_target_price,runner_target_price,stop_points,tp_points,planned_rr,entry_price,exit_price,entry_time,exit_time,return_pct,pnl,symbol,exchange,timeframe,report_contracts,dollars_per_point,entry_time_et,exit_time_et,entry_time_et_naive,exit_time_et_naive,entry_month_et,exit_month_et,calendar_exit_date_et,exit_apex_session_date,realized_points,gross_pnl_dollars_dynamic,planned_target_dollars_dynamic,entry_in_apex_hours,exit_in_apex_hours,apex_hours_ok,forced_flat_before_close_ok
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,48516.0,48424.25,48714.0,48574.25,48714.0,91.75,198.0,2.1580381471389645,48516.0,48639.0,2025-12-22 07:26:00,2025-12-22 14:31:00,0.0025352461043779417,123.0,MYM,tradovate,1m,5,2.5,2025-12-22 02:26:00-05:00,2025-12-22 09:31:00-05:00,2025-12-22 02:26:00,2025-12-22 09:31:00,2025-12,2025-12,2025-12-22,2025-12-21,123.0,307.5,495.0,True,True,True,True
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,25674.75,25649.75,25794.75,25699.75,25794.75,25.0,120.0,4.8,25674.5,25674.5,2025-12-22 05:34:00,2025-12-22 14:42:00,0.0,0.0,NQ,tradovate,1m,5,10.0,2025-12-22 00:34:00-05:00,2025-12-22 09:42:00-05:00,2025-12-22 00:34:00,2025-12-22 09:42:00,2025-12,2025-12,2025-12-22,2025-12-21,0.0,0.0,1200.0,True,True,True,True
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,48516.0,48424.25,48714.0,48574.25,48714.0,91.75,198.0,2.1580381471389645,48516.0,48714.0,2025-12-22 07:26:00,2025-12-22 16:10:00,0.004081127875340096,198.0,MYM,tradovate,1m,5,2.5,2025-12-22 02:26:00-05:00,2025-12-22 11:10:00-05:00,2025-12-22 02:26:00,2025-12-22 11:10:00,2025-12,2025-12,2025-12-22,2025-12-21,198.0,495.0,495.0,True,True,True,True
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,4521.7,4515.038928571428,4555.0,4527.461071428572,4555.0,6.661071428571631,33.30000000000018,4.999195753578772,4521.7,4515.038928571428,2025-12-23 08:39:00,2025-12-23 09:08:00,-0.0014731343142118103,-146.5435714285759,MGC,tradovate,1m,5,50.0,2025-12-23 03:39:00-05:00,2025-12-23 04:08:00-05:00,2025-12-23 03:39:00,2025-12-23 04:08:00,2025-12,2025-12,2025-12-23,2025-12-22,-6.661071428571631,-333.05357142858156,1665.000000000009,True,True,True,True
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,4323.1,4330.006785714286,4284.5,4317.493214285714,4284.5,6.906785714285434,38.600000000000364,5.588706758364207,4322.9,4330.006785714286,2025-12-31 19:50:00,2025-12-31 20:18:00,-0.0016439856842134226,-163.4560714285817,MGC,tradovate,1m,5,50.0,2025-12-31 14:50:00-05:00,2025-12-31 15:18:00-05:00,2025-12-31 14:50:00,2025-12-31 15:18:00,2025-12,2025-12,2025-12-31,2025-12-30,-7.106785714286161,-355.33928571430806,1930.0000000000182,True,True,True,True
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,25630.5,25605.5,25803.75,25655.5,25803.75,25.0,173.25,6.93,25630.5,25659.25,2026-01-02 05:24:00,2026-01-02 08:06:00,0.0011217104621448204,57.5,NQ,tradovate,1m,5,10.0,2026-01-02 00:24:00-05:00,2026-01-02 03:06:00-05:00,2026-01-02 00:24:00,2026-01-02 03:06:00,2026-01,2026-01,2026-01-02,2026-01-01,28.75,287.5,1732.5,True,True,True,True
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,6923.5,6913.5,6943.5,6933.5,6943.5,10.0,20.0,2.0,6923.25,6934.25,2026-01-02 05:25:00,2026-01-02 09:02:00,0.0015888491676596672,77.0,MES,tradovate,1m,5,25.0,2026-01-02 00:25:00-05:00,2026-01-02 04:02:00-05:00,2026-01-02 00:25:00,2026-01-02 04:02:00,2026-01,2026-01,2026-01-02,2026-01-01,11.0,275.0,500.0,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,48429.0,48511.75,48089.0,48361.75,48089.0,82.75,340.0,4.108761329305136,48428.0,48511.75,2026-01-02 07:59:00,2026-01-02 09:41:00,-0.001729371438011107,-167.5,MYM,tradovate,1m,5,2.5,2026-01-02 02:59:00-05:00,2026-01-02 04:41:00-05:00,2026-01-02 02:59:00,2026-01-02 04:41:00,2026-01,2026-01,2026-01-02,2026-01-01,-83.75,-209.375,850.0,True,True,True,True
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,6923.5,6913.5,6943.5,6933.5,6943.5,10.0,20.0,2.0,6923.25,6923.25,2026-01-02 05:25:00,2026-01-02 14:32:00,0.0,0.0,MES,tradovate,1m,5,25.0,2026-01-02 00:25:00-05:00,2026-01-02 09:32:00-05:00,2026-01-02 00:25:00,2026-01-02 09:32:00,2026-01,2026-01,2026-01-02,2026-01-01,0.0,0.0,500.0,True,True,True,True
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,25630.5,25605.5,25803.75,25655.5,25803.75,25.0,173.25,6.93,25630.5,25630.5,2026-01-02 05:24:00,2026-01-02 15:12:00,0.0,0.0,NQ,tradovate,1m,5,10.0,2026-01-02 00:24:00-05:00,2026-01-02 10:12:00-05:00,2026-01-02 00:24:00,2026-01-02 10:12:00,2026-01,2026-01,2026-01-02,2026-01-01,0.0,0.0,1732.5,True,True,True,True
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,48337.0,48418.89642857143,48089.0,48258.60357142857,48089.0,81.8964285714319,248.0,3.028215080022554,48336.0,48244.0,2026-01-02 15:12:00,2026-01-02 15:21:00,0.0019033432638199121,92.0,MYM,tradovate,1m,5,2.5,2026-01-02 10:12:00-05:00,2026-01-02 10:21:00-05:00,2026-01-02 10:12:00,2026-01-02 10:21:00,2026-01,2026-01,2026-01-02,2026-01-01,92.0,230.0,620.0,True,True,True,True
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,48337.0,48418.89642857143,48089.0,48258.60357142857,48089.0,81.8964285714319,248.0,3.028215080022554,48336.0,48336.0,2026-01-02 15:12:00,2026-01-02 15:36:00,-0.0,-0.0,MYM,tradovate,1m,5,2.5,2026-01-02 10:12:00-05:00,2026-01-02 10:36:00-05:00,2026-01-02 10:12:00,2026-01-02 10:36:00,2026-01,2026-01,2026-01-02,2026-01-01,0.0,0.0,620.0,True,True,True,True
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,4346.8,4359.310714285714,4323.728571428571,4335.589285714285,4323.728571428571,12.51071428571413,23.07142857142935,1.8441335997717097,4346.6,4333.3,2026-01-02 15:58:00,2026-01-02 16:13:00,0.0030598628813325313,159.60000000000218,MGC,tradovate,1m,5,50.0,2026-01-02 10:58:00-05:00,2026-01-02 11:13:00-05:00,2026-01-02 10:58:00,2026-01-02 11:13:00,2026-01,2026-01,2026-01-02,2026-01-01,13.300000000000182,665.0000000000091,1153.5714285714675,True,True,True,True
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,4346.8,4359.310714285714,4323.728571428571,4335.589285714285,4323.728571428571,12.51071428571413,23.07142857142935,1.8441335997717097,4346.6,4323.728571428571,2026-01-02 15:58:00,2026-01-02 18:10:00,0.005261912430734261,251.58571428572486,MGC,tradovate,1m,5,50.0,2026-01-02 10:58:00-05:00,2026-01-02 13:10:00-05:00,2026-01-02 10:58:00,2026-01-02 13:10:00,2026-01,2026-01,2026-01-02,2026-01-01,22.871428571429533,1143.5714285714766,1153.5714285714675,True,True,True,True
SHORT,NYPM_CONTINUATION,C2C3,PULLBACK_1M,A,4327.95,4336.740357142858,4310.369285714284,4319.159642857142,4310.369285714284,8.790357142857829,17.580714285715658,2.0,4329.1,4336.740357142858,2026-01-02 19:59:00,2026-01-02 20:27:00,-0.0017648834960748427,-175.7282142857175,MGC,tradovate,1m,5,50.0,2026-01-02 14:59:00-05:00,2026-01-02 15:27:00-05:00,2026-01-02 14:59:00,2026-01-02 15:27:00,2026-01,2026-01,2026-01-02,2026-01-01,-7.640357142857283,-382.01785714286416,879.0357142857829,True,True,True,True
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,6917.25,6907.25,6957.25,6927.25,6957.25,10.0,40.0,4.0,6916.5,6928.25,2026-01-05 08:16:00,2026-01-05 14:04:00,0.0016988361165328758,82.25,MES,tradovate,1m,5,25.0,2026-01-05 03:16:00-05:00,2026-01-05 09:04:00-05:00,2026-01-05 03:16:00,2026-01-05 09:04:00,2026-01,2026-01,2026-01-05,2026-01-04,11.75,293.75,1000.0,True,True,True,True
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,6917.25,6907.25,6957.25,6927.25,6957.25,10.0,40.0,4.0,6916.5,6957.25,2026-01-05 08:16:00,2026-01-05 16:25:00,0.005891708233933368,285.25,MES,tradovate,1m,5,25.0,2026-01-05 03:16:00-05:00,2026-01-05 11:25:00-05:00,2026-01-05 03:16:00,2026-01-05 11:25:00,2026-01,2026-01,2026-01-05,2026-01-04,40.75,1018.75,1000.0,True,True,True,True
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,4481.75,4476.3425,4507.1,4487.1575,4507.1,5.407500000000255,25.350000000000364,4.68793342579735,4481.4,4476.3425,2026-01-06 08:26:00,2026-01-06 08:41:00,-0.0011285535770071409,-111.2649999999976,MGC,tradovate,1m,5,50.0,2026-01-06 03:26:00-05:00,2026-01-06 03:41:00-05:00,2026-01-06 03:26:00,2026-01-06 03:41:00,2026-01,2026-01,2026-01-06,2026-01-05,-5.057499999999891,-252.87499999999454,1267.5000000000182,True,True,True,True
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,4476.6,4466.370357142858,4526.9,4481.329642857143,4526.9,10.229642857142608,50.29999999999927,4.917082707816967,4476.8,4487.7,2026-01-09 05:31:00,2026-01-09 12:01:00,0.0024347748391706503,119.899999999996,MGC,tradovate,1m,5,50.0,2026-01-09 00:31:00-05:00,2026-01-09 07:01:00-05:00,2026-01-09 00:31:00,2026-01-09 07:01:00,2026-01,2026-01,2026-01-09,2026-01-08,10.899999999999636,544.9999999999818,2514.9999999999636,True,True,True,True
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,4476.6,4466.370357142858,4526.9,4481.329642857143,4526.9,10.229642857142608,50.29999999999927,4.917082707816967,4476.8,4517.6,2026-01-09 05:31:00,2026-01-09 21:51:00,0.00911365260900654,448.800000000002,MGC,tradovate,1m,5,50.0,2026-01-09 00:31:00-05:00,2026-01-09 16:51:00-05:00,2026-01-09 00:31:00,2026-01-09 16:51:00,2026-01,2026-01,2026-01-09,2026-01-08,40.80000000000018,2040.000000000009,2514.9999999999636,True,True,True,True
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,25905.5,25880.5,26045.5,25930.5,26045.5,25.0,140.0,5.6,25905.5,25931.25,2026-01-13 05:30:00,2026-01-13 06:53:00,0.0009939974136765617,51.5,NQ,tradovate,1m,5,10.0,2026-01-13 00:30:00-05:00,2026-01-13 01:53:00-05:00,2026-01-13 00:30:00,2026-01-13 01:53:00,2026-01,2026-01,2026-01-13,2026-01-12,25.75,257.5,1400.0,True,True,True,True
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,25905.5,25880.5,26045.5,25930.5,26045.5,25.0,140.0,5.6,25905.5,25880.5,2026-01-13 05:30:00,2026-01-13 10:14:00,-0.00096504603269576,-25.0,NQ,tradovate,1m,5,10.0,2026-01-13 00:30:00-05:00,2026-01-13 05:14:00-05:00,2026-01-13 00:30:00,2026-01-13 05:14:00,2026-01,2026-01,2026-01-13,2026-01-12,-25.0,-250.0,1400.0,True,True,True,True
LONG,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,49754.0,49674.25,49902.0,49824.25,49902.0,79.75,148.0,1.8557993730407523,49755.0,49674.25,2026-01-13 09:35:00,2026-01-13 13:27:00,-0.0016229524670887674,-161.5,MYM,tradovate,1m,5,2.5,2026-01-13 04:35:00-05:00,2026-01-13 08:27:00-05:00,2026-01-13 04:35:00,2026-01-13 08:27:00,2026-01,2026-01,2026-01-13,2026-01-12,-80.75,-201.875,370.0,True,True,True,True
LONG,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,6972.0,6962.0,7012.0,6982.0,7012.0,10.0,40.0,4.0,6971.5,6981.75,2026-01-15 07:35:00,2026-01-15 09:08:00,0.0014702718209853582,71.75,MES,tradovate,1m,5,25.0,2026-01-15 02:35:00-05:00,2026-01-15 04:08:00-05:00,2026-01-15 02:35:00,2026-01-15 04:08:00,2026-01,2026-01,2026-01-15,2026-01-14,10.25,256.25,1000.0,True,True,True,True
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,49346.25,49271.25,49750.0,49421.25,49750.0,75.0,403.75,5.383333333333334,49348.0,49424.0,2026-01-15 09:01:00,2026-01-15 11:21:00,0.0015400826781226673,76.0,MYM,tradovate,1m,5,2.5,2026-01-15 04:01:00-05:00,2026-01-15 06:21:00-05:00,2026-01-15 04:01:00,2026-01-15 06:21:00,2026-01,2026-01,2026-01-15,2026-01-14,76.0,190.0,1009.375,True,True,True,True
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,49346.25,49271.25,49750.0,49421.25,49750.0,75.0,403.75,5.383333333333334,49348.0,49348.0,2026-01-15 09:01:00,2026-01-15 13:01:00,0.0,0.0,MYM,tradovate,1m,5,2.5,2026-01-15 04:01:00-05:00,2026-01-15 08:01:00-05:00,2026-01-15 04:01:00,2026-01-15 08:01:00,2026-01,2026-01,2026-01-15,2026-01-14,0.0,0.0,1009.375,True,True,True,True
LONG,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,6972.0,6962.0,7012.0,6982.0,7012.0,10.0,40.0,4.0,6971.5,7012.0,2026-01-15 07:35:00,2026-01-15 16:18:00,0.00580936670730825,283.5,MES,tradovate,1m,5,25.0,2026-01-15 02:35:00-05:00,2026-01-15 11:18:00-05:00,2026-01-15 02:35:00,2026-01-15 11:18:00,2026-01,2026-01,2026-01-15,2026-01-14,40.5,1012.5,1000.0,True,True,True,True
LONG,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,4613.8,4608.381428571428,4630.0,4616.518571428572,4630.0,5.41857142857225,16.199999999999818,2.989717901396824,4613.8,4608.381428571428,2026-01-16 07:36:00,2026-01-16 07:41:00,-0.0011744270294707926,-113.79000000001724,MGC,tradovate,1m,5,50.0,2026-01-16 02:36:00-05:00,2026-01-16 02:41:00-05:00,2026-01-16 02:36:00,2026-01-16 02:41:00,2026-01,2026-01,2026-01-16,2026-01-15,-5.41857142857225,-270.9285714286125,809.9999999999909,True,True,True,True
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,25818.75,25793.5,25952.75,25843.5,25952.75,25.25,134.0,5.306930693069307,25818.5,25845.5,2026-01-16 05:27:00,2026-01-16 10:31:00,0.001045761759978392,54.0,NQ,tradovate,1m,5,10.0,2026-01-16 00:27:00-05:00,2026-01-16 05:31:00-05:00,2026-01-16 00:27:00,2026-01-16 05:31:00,2026-01,2026-01,2026-01-16,2026-01-15,27.0,270.0,1340.0,True,True,True,True
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,7003.75,6993.75,7023.75,7013.75,7023.75,10.0,20.0,2.0,7003.5,6993.75,2026-01-16 05:27:00,2026-01-16 11:57:00,-0.0013921610623259806,-136.5,MES,tradovate,1m,5,25.0,2026-01-16 00:27:00-05:00,2026-01-16 06:57:00-05:00,2026-01-16 00:27:00,2026-01-16 06:57:00,2026-01,2026-01,2026-01-16,2026-01-15,-9.75,-243.75,500.0,True,True,True,True
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,25818.75,25793.5,25952.75,25843.5,25952.75,25.25,134.0,5.306930693069307,25818.5,25818.5,2026-01-16 05:27:00,2026-01-16 12:54:00,0.0,0.0,NQ,tradovate,1m,5,10.0,2026-01-16 00:27:00-05:00,2026-01-16 07:54:00-05:00,2026-01-16 00:27:00,2026-01-16 07:54:00,2026-01,2026-01,2026-01-16,2026-01-15,0.0,0.0,1340.0,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,25357.25,25386.914285714287,25236.5,25332.085714285713,25236.5,29.66428571428696,120.75,4.070551408620103,25356.5,25386.914285714287,2026-01-19 07:31:00,2026-01-19 08:20:00,-0.0011994670287416298,-91.24285714286088,NQ,tradovate,1m,5,10.0,2026-01-19 02:31:00-05:00,2026-01-19 03:20:00-05:00,2026-01-19 02:31:00,2026-01-19 03:20:00,2026-01,2026-01,2026-01-19,2026-01-18,-30.41428571428696,-304.1428571428696,1207.5,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,25324.5,25379.608035714286,25214.28392857143,25269.391964285714,25214.28392857143,55.108035714285506,110.21607142857101,2.0,25328.0,25268.5,2026-01-19 09:20:00,2026-01-19 10:01:00,0.0023491787744788217,119.0,NQ,tradovate,1m,5,10.0,2026-01-19 04:20:00-05:00,2026-01-19 05:01:00-05:00,2026-01-19 04:20:00,2026-01-19 05:01:00,2026-01,2026-01,2026-01-19,2026-01-18,59.5,595.0,1102.1607142857101,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,25324.5,25379.608035714286,25214.28392857143,25269.391964285714,25214.28392857143,55.108035714285506,110.21607142857101,2.0,25328.0,25328.0,2026-01-19 09:20:00,2026-01-19 15:03:00,-0.0,-0.0,NQ,tradovate,1m,5,10.0,2026-01-19 04:20:00-05:00,2026-01-19 10:03:00-05:00,2026-01-19 04:20:00,2026-01-19 10:03:00,2026-01,2026-01,2026-01-19,2026-01-18,0.0,0.0,1102.1607142857101,True,True,True,True
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6883.75,6893.75,6842.75,6873.75,6842.75,10.0,41.0,4.1,6883.75,6873.0,2026-01-20 07:15:00,2026-01-20 08:07:00,0.001561648810604721,75.25,MES,tradovate,1m,5,25.0,2026-01-20 02:15:00-05:00,2026-01-20 03:07:00-05:00,2026-01-20 02:15:00,2026-01-20 03:07:00,2026-01,2026-01,2026-01-20,2026-01-19,10.75,268.75,1025.0,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,25233.25,25262.0,25095.25,25212.0,25095.25,28.75,138.0,4.8,25233.0,25198.0,2026-01-20 08:20:00,2026-01-20 08:36:00,0.0013870724844449178,70.0,NQ,tradovate,1m,5,10.0,2026-01-20 03:20:00-05:00,2026-01-20 03:36:00-05:00,2026-01-20 03:20:00,2026-01-20 03:36:00,2026-01,2026-01,2026-01-20,2026-01-19,35.0,350.0,1380.0,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,48840.0,48921.75,48688.0,48771.75,48688.0,81.75,152.0,1.8593272171253823,48842.0,48762.0,2026-01-20 08:20:00,2026-01-20 09:18:00,0.0016379345645141097,80.0,MYM,tradovate,1m,5,2.5,2026-01-20 03:20:00-05:00,2026-01-20 04:18:00-05:00,2026-01-20 03:20:00,2026-01-20 04:18:00,2026-01,2026-01,2026-01-20,2026-01-19,80.0,200.0,380.0,True,True,True,True
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,4735.75,4727.865357142857,4873.8,4743.634642857143,4873.8,7.8846428571432625,138.05000000000018,17.508719481812776,4735.9,4727.865357142857,2026-01-20 08:57:00,2026-01-20 09:20:00,-0.0016965398038689683,-168.72750000000087,MGC,tradovate,1m,5,50.0,2026-01-20 03:57:00-05:00,2026-01-20 04:20:00-05:00,2026-01-20 03:57:00,2026-01-20 04:20:00,2026-01,2026-01,2026-01-20,2026-01-19,-8.034642857142899,-401.73214285714494,6902.500000000009,True,True,True,True
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,4739.45,4734.2525000000005,4873.8,4744.647499999999,4873.8,5.197499999999309,134.35000000000036,25.848965848969357,4739.2,4734.2525000000005,2026-01-20 09:30:00,2026-01-20 10:29:00,-0.0010439525658337834,-103.89749999998548,MGC,tradovate,1m,5,50.0,2026-01-20 04:30:00-05:00,2026-01-20 05:29:00-05:00,2026-01-20 04:30:00,2026-01-20 05:29:00,2026-01,2026-01,2026-01-20,2026-01-19,-4.947499999999309,-247.37499999996544,6717.500000000018,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,48840.0,48921.75,48688.0,48771.75,48688.0,81.75,152.0,1.8593272171253823,48842.0,48842.0,2026-01-20 08:20:00,2026-01-20 11:04:00,-0.0,-0.0,MYM,tradovate,1m,5,2.5,2026-01-20 03:20:00-05:00,2026-01-20 06:04:00-05:00,2026-01-20 03:20:00,2026-01-20 06:04:00,2026-01,2026-01,2026-01-20,2026-01-19,0.0,0.0,380.0,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,25233.25,25262.0,25095.25,25212.0,25095.25,28.75,138.0,4.8,25233.0,25233.0,2026-01-20 08:20:00,2026-01-20 12:10:00,-0.0,-0.0,NQ,tradovate,1m,5,10.0,2026-01-20 03:20:00-05:00,2026-01-20 07:10:00-05:00,2026-01-20 03:20:00,2026-01-20 07:10:00,2026-01,2026-01,2026-01-20,2026-01-19,0.0,0.0,1380.0,True,True,True,True
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6883.75,6893.75,6842.75,6873.75,6842.75,10.0,41.0,4.1,6883.75,6883.75,2026-01-20 07:15:00,2026-01-20 12:45:00,-0.0,-0.0,MES,tradovate,1m,5,25.0,2026-01-20 02:15:00-05:00,2026-01-20 07:45:00-05:00,2026-01-20 02:15:00,2026-01-20 07:45:00,2026-01,2026-01,2026-01-20,2026-01-19,0.0,0.0,1025.0,True,True,True,True
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,25198.25,25228.48482142857,25095.25,25169.01517857143,25095.25,30.234821428570285,103.0,3.406668044768755,25198.0,25168.25,2026-01-20 19:11:00,2026-01-20 19:23:00,0.0011806492578776417,59.5,NQ,tradovate,1m,5,10.0,2026-01-20 14:11:00-05:00,2026-01-20 14:23:00-05:00,2026-01-20 14:11:00,2026-01-20 14:23:00,2026-01,2026-01,2026-01-20,2026-01-19,29.75,297.5,1030.0,True,True,True,True
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,6840.0,6853.25,6823.25,6833.25,6823.25,13.25,16.75,1.2641509433962264,6840.0,6826.75,2026-01-20 19:12:00,2026-01-20 20:15:00,0.0019371345029239873,92.75,MES,tradovate,1m,5,25.0,2026-01-20 14:12:00-05:00,2026-01-20 15:15:00-05:00,2026-01-20 14:12:00,2026-01-20 15:15:00,2026-01,2026-01,2026-01-20,2026-01-19,13.25,331.25,418.75,True,True,True,True
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,6840.0,6853.25,6823.25,6833.25,6823.25,13.25,16.75,1.2641509433962264,6840.0,6823.25,2026-01-20 19:12:00,2026-01-20 20:43:00,0.002448830409356728,117.25,MES,tradovate,1m,5,25.0,2026-01-20 14:12:00-05:00,2026-01-20 15:43:00-05:00,2026-01-20 14:12:00,2026-01-20 15:43:00,2026-01,2026-01,2026-01-20,2026-01-19,16.75,418.75,418.75,True,True,True,True
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,48654.75,48729.75,48504.75,48579.75,48504.75,75.0,150.0,2.0,48663.0,48729.75,2026-01-20 19:44:00,2026-01-20 21:12:00,-0.0013716786881203813,-133.5,MYM,tradovate,1m,5,2.5,2026-01-20 14:44:00-05:00,2026-01-20 16:12:00-05:00,2026-01-20 14:44:00,2026-01-20 16:12:00,2026-01,2026-01,2026-01-20,2026-01-19,-66.75,-166.875,375.0,True,True,True,True
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,25198.25,25228.48482142857,25095.25,25169.01517857143,25095.25,30.234821428570285,103.0,3.406668044768755,25198.0,25137.25,2026-01-20 19:11:00,2026-01-20 21:51:00,0.0024109056274307372,60.75,NQ,tradovate,1m,5,10.0,2026-01-20 14:11:00-05:00,2026-01-20 16:51:00-05:00,2026-01-20 14:11:00,2026-01-20 16:51:00,2026-01,2026-01,2026-01-20,2026-01-19,60.75,607.5,1030.0,True,True,True,True
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,4851.85,4833.966785714286,4890.9,4869.733214285715,4890.9,17.88321428571453,39.04999999999927,2.1836119265871123,4851.3,4868.9,2026-01-21 07:30:00,2026-01-21 08:24:00,0.0036278935543048174,175.99999999999454,MGC,tradovate,1m,5,50.0,2026-01-21 02:30:00-05:00,2026-01-21 03:24:00-05:00,2026-01-21 02:30:00,2026-01-21 03:24:00,2026-01,2026-01,2026-01-21,2026-01-20,17.599999999999454,879.9999999999727,1952.4999999999636,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,6846.5,6859.25,6814.5,6839.25,6814.5,12.75,32.0,2.5098039215686274,6846.5,6833.5,2026-01-21 09:44:00,2026-01-21 11:43:00,0.0018987803987439156,91.0,MES,tradovate,1m,5,25.0,2026-01-21 04:44:00-05:00,2026-01-21 06:43:00-05:00,2026-01-21 04:44:00,2026-01-21 06:43:00,2026-01,2026-01,2026-01-21,2026-01-20,13.0,325.0,800.0,True,True,True,True
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,4851.85,4833.966785714286,4890.9,4869.733214285715,4890.9,17.88321428571453,39.04999999999927,2.1836119265871123,4851.3,4851.3,2026-01-21 07:30:00,2026-01-21 14:05:00,0.0,0.0,MGC,tradovate,1m,5,50.0,2026-01-21 02:30:00-05:00,2026-01-21 09:05:00-05:00,2026-01-21 02:30:00,2026-01-21 09:05:00,2026-01,2026-01,2026-01-21,2026-01-20,0.0,0.0,1952.4999999999636,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,6846.5,6859.25,6814.5,6839.25,6814.5,12.75,32.0,2.5098039215686274,6846.5,6846.5,2026-01-21 09:44:00,2026-01-21 14:10:00,-0.0,-0.0,MES,tradovate,1m,5,25.0,2026-01-21 04:44:00-05:00,2026-01-21 09:10:00-05:00,2026-01-21 04:44:00,2026-01-21 09:10:00,2026-01,2026-01,2026-01-21,2026-01-20,0.0,0.0,800.0,True,True,True,True
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,4838.65,4827.424285714285,4970.0,4849.875714285714,4970.0,11.225714285714275,131.35000000000036,11.700814456604776,4837.6,4827.424285714285,2026-01-22 07:20:00,2026-01-22 08:10:00,-0.0021034633466419095,-203.51428571430006,MGC,tradovate,1m,5,50.0,2026-01-22 02:20:00-05:00,2026-01-22 03:10:00-05:00,2026-01-22 02:20:00,2026-01-22 03:10:00,2026-01,2026-01,2026-01-22,2026-01-21,-10.175714285715003,-508.78571428575015,6567.500000000018,True,True,True,True
LONG,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,4832.7,4822.770714285714,4970.0,4842.129285714285,4970.0,9.92928571428547,137.30000000000018,13.827782173944678,4832.6,4822.770714285714,2026-01-22 08:56:00,2026-01-22 09:32:00,-0.002033953920102194,-196.58571428572031,MGC,tradovate,1m,5,50.0,2026-01-22 03:56:00-05:00,2026-01-22 04:32:00-05:00,2026-01-22 03:56:00,2026-01-22 04:32:00,2026-01,2026-01,2026-01-22,2026-01-21,-9.829285714286016,-491.4642857143008,6865.000000000009,True,True,True,True
