side,setup_type,bridge_type,setup_tier,entry_variant,planned_entry_price,planned_stop_price,planned_target_price,partial_target_price,runner_target_price,stop_points,tp_points,planned_rr,entry_price,exit_price,realized_points,realized_dollars_5_mnq,return_pct,pnl,cycle_realized_pnl,best_day_pnl_in_cycle,consistency_ratio,qualifying_days_count,prop_daily_loss_limit,prop_max_drawdown_limit,prop_qualifying_day_target,entry_time_et,exit_time_et,entry_apex_session_date,exit_apex_session_date,calendar_exit_date_et,entry_month_et,exit_month_et,realized_dollars_10_mnq,report_contracts,realized_dollars_dynamic_contracts,entry_time_et_naive,exit_time_et_naive
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25111.5,25085.5,25193.75,25129.25,25193.75,26.0,82.25,3.1634615384615383,25111.5,25085.5,-26.0,-260.0,-0.0010353821954084408,-52.0,2656.317857142858,1186.25,0.44657682694492495,,-1000.0,-2000.0,,2025-10-02 00:58:00-04:00,2025-10-02 01:30:00-04:00,2025-10-01,2025-10-01,2025-10-02,2025-10,2025-10,-520.0,5,-260.0,2025-10-02 00:58:00,2025-10-02 01:30:00
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,25134.5,25109.5,25209.5,25153.25,25209.5,25.0,75.0,3.0,25134.0,25153.0,19.0,190.0,0.0007559481180869909,19.0,2675.317857142858,1186.25,0.4434052562512597,,-1000.0,-2000.0,,2025-10-02 03:14:00-04:00,2025-10-02 04:02:30-04:00,2025-10-01,2025-10-01,2025-10-02,2025-10,2025-10,380.0,10,380.0,2025-10-02 03:14:00,2025-10-02 04:02:30
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,25134.5,25109.5,25209.5,25153.25,25209.5,25.0,75.0,3.0,25134.0,25134.0,0.0,0.0,0.0,0.0,2675.317857142858,1186.25,0.4434052562512597,,-1000.0,-2000.0,,2025-10-02 03:14:00-04:00,2025-10-02 05:32:30-04:00,2025-10-01,2025-10-01,2025-10-02,2025-10,2025-10,0.0,10,0.0,2025-10-02 03:14:00,2025-10-02 05:32:30
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25187.25,25162.25,25262.25,25206.0,25262.25,25.0,75.0,3.0,25186.75,25162.25,-24.5,-245.0,-0.0009727336794147501,-49.0,2626.317857142858,1186.25,0.45167800111236656,,-1000.0,-2000.0,,2025-10-02 21:30:00-04:00,2025-10-02 22:01:30-04:00,2025-10-02,2025-10-02,2025-10-02,2025-10,2025-10,-490.0,5,-245.0,2025-10-02 21:30:00,2025-10-02 22:01:30
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,25181.25,25155.11875,25259.643749999996,25200.848437499997,25259.643749999996,26.131249999998545,78.39374999999563,3.0,25180.5,25155.11875,-25.381249999998545,-253.81249999998545,-0.0010079724389904232,-50.76249999999709,2575.555357142861,1186.25,0.4605802770692306,,-1000.0,-2000.0,,2025-10-02 22:13:30-04:00,2025-10-03 03:13:30-04:00,2025-10-02,2025-10-02,2025-10-03,2025-10,2025-10,-507.6249999999709,5,-253.81249999998545,2025-10-02 22:13:30,2025-10-03 03:13:30
LONG,LONDON_CONTINUATION,C2C3,A,PULLBACK_1M,25183.5,25158.5,25275.0,25202.25,25275.0,25.0,91.5,3.66,25183.0,25201.5,18.5,185.0,0.0007346225628399594,18.5,2594.055357142861,1186.25,0.45729556107336006,,-1000.0,-2000.0,,2025-10-07 03:29:00-04:00,2025-10-07 03:54:30-04:00,2025-10-06,2025-10-06,2025-10-07,2025-10,2025-10,370.0,10,370.0,2025-10-07 03:29:00,2025-10-07 03:54:30
LONG,LONDON_CONTINUATION,C2C3,A,PULLBACK_1M,25183.5,25158.5,25275.0,25202.25,25275.0,25.0,91.5,3.66,25183.0,25183.0,0.0,0.0,0.0,0.0,2594.055357142861,1186.25,0.45729556107336006,,-1000.0,-2000.0,,2025-10-07 03:29:00-04:00,2025-10-07 06:50:00-04:00,2025-10-06,2025-10-06,2025-10-07,2025-10,2025-10,0.0,10,0.0,2025-10-07 03:29:00,2025-10-07 06:50:00
LONG,NYPM_CONTINUATION,C2C3,A,PULLBACK_1M,25363.0,25338.0,25438.0,25381.75,25438.0,25.0,75.0,3.0,25363.0,25383.5,20.5,205.0,0.0008082640066238156,20.5,2614.555357142861,1186.25,0.45371003400605475,,-1000.0,-2000.0,,2025-10-08 14:13:30-04:00,2025-10-08 15:15:30-04:00,2025-10-07,2025-10-07,2025-10-08,2025-10,2025-10,410.0,10,410.0,2025-10-08 14:13:30,2025-10-08 15:15:30
LONG,NYPM_CONTINUATION,C2C3,A,PULLBACK_1M,25363.0,25338.0,25438.0,25381.75,25438.0,25.0,75.0,3.0,25363.0,25363.75,0.75,7.5,2.957063438868701e-05,0.75,2615.305357142861,1186.25,0.45357992203860314,,-1000.0,-2000.0,,2025-10-08 14:13:30-04:00,2025-10-08 16:55:30-04:00,2025-10-07,2025-10-07,2025-10-08,2025-10,2025-10,15.0,10,15.0,2025-10-08 14:13:30,2025-10-08 16:55:30
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,25326.0,25297.5,25397.5,25341.25,25397.5,28.5,71.5,2.508771929824561,25326.75,25297.5,-29.25,-292.5,-0.001154905386597127,-58.5,2556.805357142861,1186.25,0.46395788270937927,,-1000.0,-2000.0,,2025-10-10 04:07:00-04:00,2025-10-10 04:43:30-04:00,2025-10-09,2025-10-09,2025-10-10,2025-10,2025-10,-585.0,10,-585.0,2025-10-10 04:07:00,2025-10-10 04:43:30
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,24492.0,24522.04375,24404.868749999998,24470.7796875,24404.868749999998,30.043750000000728,87.13125000000218,2.900145620969422,24491.25,24463.0,28.25,282.5,0.0011534731791966735,28.25,2585.055357142861,1186.25,0.4588876585262398,,-1000.0,-2000.0,,2025-10-16 23:55:30-04:00,2025-10-17 00:02:00-04:00,2025-10-16,2025-10-16,2025-10-17,2025-10,2025-10,565.0,5,282.5,2025-10-16 23:55:30,2025-10-17 00:02:00
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,24492.0,24522.04375,24404.868749999998,24470.7796875,24404.868749999998,30.043750000000728,87.13125000000218,2.900145620969422,24491.25,24491.25,0.0,0.0,-0.0,-0.0,2585.055357142861,1186.25,0.4588876585262398,,-1000.0,-2000.0,,2025-10-16 23:55:30-04:00,2025-10-17 00:33:00-04:00,2025-10-16,2025-10-16,2025-10-17,2025-10,2025-10,0.0,5,0.0,2025-10-16 23:55:30,2025-10-17 00:33:00
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,25307.75,25282.75,25382.75,25326.5,25382.75,25.0,75.0,3.0,25306.0,25282.75,-23.25,-232.5,-0.0009187544455859786,-46.5,2538.555357142861,1186.25,0.46729333542488594,,-1000.0,-2000.0,,2025-10-21 03:58:30-04:00,2025-10-21 05:10:00-04:00,2025-10-20,2025-10-20,2025-10-21,2025-10,2025-10,-465.0,10,-465.0,2025-10-21 03:58:30,2025-10-21 05:10:00
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25343.75,25318.25,25418.25,25362.0,25418.25,25.5,74.5,2.9215686274509802,25344.25,25364.0,19.75,197.5,0.0007792694595420979,19.75,2558.305357142861,1186.25,0.46368585231155324,,-1000.0,-2000.0,,2025-10-23 21:27:00-04:00,2025-10-23 22:11:00-04:00,2025-10-23,2025-10-23,2025-10-23,2025-10,2025-10,395.0,5,197.5,2025-10-23 21:27:00,2025-10-23 22:11:00
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25343.75,25318.25,25418.25,25362.0,25418.25,25.5,74.5,2.9215686274509802,25344.25,25344.25,0.0,0.0,0.0,0.0,2558.305357142861,1186.25,0.46368585231155324,,-1000.0,-2000.0,,2025-10-23 21:27:00-04:00,2025-10-24 04:30:00-04:00,2025-10-23,2025-10-23,2025-10-24,2025-10,2025-10,0.0,5,0.0,2025-10-23 21:27:00,2025-10-24 04:30:00
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,25767.0,25742.0,25842.0,25785.75,25842.0,25.0,75.0,3.0,25766.75,25786.75,20.0,200.0,0.0007761941261510419,20.0,2578.305357142861,1186.25,0.4600890258066788,,-1000.0,-2000.0,,2025-10-26 20:29:30-04:00,2025-10-26 21:56:30-04:00,2025-10-26,2025-10-26,2025-10-26,2025-10,2025-10,400.0,5,200.0,2025-10-26 20:29:30,2025-10-26 21:56:30
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,25767.0,25742.0,25842.0,25785.75,25842.0,25.0,75.0,3.0,25766.75,25842.0,75.25,752.5,0.0029204303996428482,75.25,2653.555357142861,1186.25,0.44704173847620815,,-1000.0,-2000.0,,2025-10-26 20:29:30-04:00,2025-10-27 02:15:00-04:00,2025-10-26,2025-10-26,2025-10-27,2025-10,2025-10,1505.0,5,752.5,2025-10-26 20:29:30,2025-10-27 02:15:00
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,25986.0,25960.75,26299.0,26004.5,26299.0,25.25,313.0,12.396039603960396,25986.25,26006.25,20.0,200.0,0.0007696377892154604,20.0,2673.555357142861,1186.25,0.443697564305422,,-1000.0,-2000.0,,2025-10-28 02:20:00-04:00,2025-10-28 04:12:00-04:00,2025-10-27,2025-10-27,2025-10-28,2025-10,2025-10,400.0,10,400.0,2025-10-28 02:20:00,2025-10-28 04:12:00
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,25986.0,25960.75,26299.0,26004.5,26299.0,25.25,313.0,12.396039603960396,25986.25,26172.5,186.25,1862.5,0.007167251912068906,186.25,2859.805357142861,1186.25,0.4148009573578616,,-1000.0,-2000.0,,2025-10-28 02:20:00-04:00,2025-10-28 16:55:30-04:00,2025-10-27,2025-10-27,2025-10-28,2025-10,2025-10,3725.0,10,3725.0,2025-10-28 02:20:00,2025-10-28 16:55:30
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,26249.25,26220.75,26320.75,26264.5,26320.75,28.5,71.5,2.508771929824561,26248.75,26271.0,22.25,222.5,0.0008476594123529857,22.25,2882.055357142861,1186.25,0.411598617306225,,-1000.0,-2000.0,,2025-10-28 21:01:30-04:00,2025-10-28 22:12:30-04:00,2025-10-28,2025-10-28,2025-10-28,2025-10,2025-10,445.0,5,222.5,2025-10-28 21:01:30,2025-10-28 22:12:30
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,26249.25,26220.75,26320.75,26264.5,26320.75,28.5,71.5,2.508771929824561,26248.75,26248.75,0.0,0.0,0.0,0.0,2882.055357142861,1186.25,0.411598617306225,,-1000.0,-2000.0,,2025-10-28 21:01:30-04:00,2025-10-29 01:10:30-04:00,2025-10-28,2025-10-28,2025-10-29,2025-10,2025-10,0.0,5,0.0,2025-10-28 21:01:30,2025-10-29 01:10:30
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,26184.5,26157.282142857144,26399.0,26204.913392857143,26399.0,27.21785714285579,214.5,7.880855530770631,26181.0,26157.282142857144,-23.71785714285579,-237.17857142855792,-0.000905918686943008,-47.43571428571158,2834.6196428571493,1186.25,0.4184864812424434,,-1000.0,-2000.0,,2025-10-30 22:28:00-04:00,2025-10-30 22:52:00-04:00,2025-10-30,2025-10-30,2025-10-30,2025-10,2025-10,-474.35714285711583,5,-237.17857142855792,2025-10-30 22:28:00,2025-10-30 22:52:00
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,26225.25,26196.0,26296.0,26239.75,26296.0,29.25,70.75,2.4188034188034186,26226.5,26248.0,21.5,215.0,0.0008197815186929969,21.5,2856.1196428571493,1186.25,0.4153362422917698,,-1000.0,-2000.0,,2025-10-31 03:51:00-04:00,2025-10-31 04:16:00-04:00,2025-10-30,2025-10-30,2025-10-31,2025-10,2025-10,430.0,10,430.0,2025-10-31 03:51:00,2025-10-31 04:16:00
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,26225.25,26196.0,26296.0,26239.75,26296.0,29.25,70.75,2.4188034188034186,26226.5,26196.0,-30.5,-305.0,-0.001162945875355037,-30.5,2825.6196428571493,1186.25,0.4198194201398293,,-1000.0,-2000.0,,2025-10-31 03:51:00-04:00,2025-10-31 05:08:30-04:00,2025-10-30,2025-10-30,2025-10-31,2025-10,2025-10,-610.0,10,-610.0,2025-10-31 03:51:00,2025-10-31 05:08:30
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,26142.0,26116.0,26266.0,26159.75,26266.0,26.0,124.0,4.769230769230769,26141.0,26161.25,20.25,202.5,0.0007746451933743348,20.25,2845.8696428571493,1186.25,0.41683216340473284,,-1000.0,-2000.0,,2025-11-03 00:22:00-05:00,2025-11-03 00:53:00-05:00,2025-11-02,2025-11-02,2025-11-03,2025-11,2025-11,405.0,5,202.5,2025-11-03 00:22:00,2025-11-03 00:53:00
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,26142.0,26116.0,26266.0,26159.75,26266.0,26.0,124.0,4.769230769230769,26141.0,26141.0,0.0,0.0,0.0,0.0,2845.8696428571493,1186.25,0.41683216340473284,,-1000.0,-2000.0,,2025-11-03 00:22:00-05:00,2025-11-03 04:50:00-05:00,2025-11-02,2025-11-02,2025-11-03,2025-11,2025-11,0.0,5,0.0,2025-11-03 00:22:00,2025-11-03 04:50:00
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25258.25,25284.75,25184.75,25241.0,25184.75,26.5,73.5,2.7735849056603774,25258.5,25237.25,21.25,212.5,0.0008413009481956779,21.25,2867.1196428571493,1186.25,0.4137427619929649,,-1000.0,-2000.0,,2025-11-06 23:36:30-05:00,2025-11-07 00:14:00-05:00,2025-11-06,2025-11-06,2025-11-07,2025-11,2025-11,425.0,5,212.5,2025-11-06 23:36:30,2025-11-07 00:14:00
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25258.25,25284.75,25184.75,25241.0,25184.75,26.5,73.5,2.7735849056603774,25258.5,25184.75,73.75,737.5,0.002919809173149601,73.75,2940.8696428571493,1186.25,0.4033670798300057,,-1000.0,-2000.0,,2025-11-06 23:36:30-05:00,2025-11-07 01:08:30-05:00,2025-11-06,2025-11-06,2025-11-07,2025-11,2025-11,1475.0,5,737.5,2025-11-06 23:36:30,2025-11-07 01:08:30
SHORT,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,24753.25,24791.25,24626.0,24747.5,24626.0,38.0,127.25,3.348684210526316,24754.0,24724.5,29.5,295.0,0.0011917265896420615,29.5,2970.3696428571493,1186.25,0.3993610703814512,,-1000.0,-2000.0,,2025-11-14 02:31:00-05:00,2025-11-14 02:36:30-05:00,2025-11-13,2025-11-13,2025-11-14,2025-11,2025-11,590.0,10,590.0,2025-11-14 02:31:00,2025-11-14 02:36:30
SHORT,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,24753.25,24791.25,24626.0,24747.5,24626.0,38.0,127.25,3.348684210526316,24754.0,24754.0,0.0,0.0,-0.0,-0.0,2970.3696428571493,1186.25,0.3993610703814512,,-1000.0,-2000.0,,2025-11-14 02:31:00-05:00,2025-11-14 03:04:00-05:00,2025-11-13,2025-11-13,2025-11-14,2025-11,2025-11,0.0,10,0.0,2025-11-14 02:31:00,2025-11-14 03:04:00
SHORT,NYPM_CONTINUATION,iFVG,A,PULLBACK_1M,24865.75,24894.791964285716,24603.75,24843.968526785713,24603.75,29.04196428571595,262.0,9.02142835183027,24868.5,24894.791964285716,-26.29196428571595,-262.9196428571595,-0.0010572396519981098,-78.87589285714785,2891.4937500000015,1186.25,0.41025508009484696,,-1000.0,-2000.0,,2025-11-17 14:59:00-05:00,2025-11-17 15:06:00-05:00,2025-11-16,2025-11-16,2025-11-17,2025-11,2025-11,-525.839285714319,10,-525.839285714319,2025-11-17 14:59:00,2025-11-17 15:06:00
SHORT,NYAM_CONTINUATION,iFVG,A,PULLBACK_1M,24693.0,24718.303571428572,24376.25,24674.022321428572,24376.25,25.303571428572468,316.75,12.517995765701674,24693.0,24672.75,20.25,202.5,0.0008200704653140711,20.25,2911.7437500000015,1186.25,0.4074019219582765,,-1000.0,-2000.0,,2025-11-18 10:25:00-05:00,2025-11-18 10:26:00-05:00,2025-11-17,2025-11-17,2025-11-18,2025-11,2025-11,405.0,10,405.0,2025-11-18 10:25:00,2025-11-18 10:26:00
SHORT,NYAM_CONTINUATION,iFVG,A,PULLBACK_1M,24693.0,24718.303571428572,24376.25,24674.022321428572,24376.25,25.303571428572468,316.75,12.517995765701674,24693.0,24638.5,54.5,545.0,0.0022071032276353986,109.0,3020.7437500000015,1186.25,0.39270130079719584,,-1000.0,-2000.0,,2025-11-18 10:25:00-05:00,2025-11-18 16:55:30-05:00,2025-11-17,2025-11-17,2025-11-18,2025-11,2025-11,1090.0,10,1090.0,2025-11-18 10:25:00,2025-11-18 16:55:30
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,25225.5,25192.2625,25376.0,25244.740625,25376.0,33.23749999999927,150.5,4.528018051899309,25225.25,25265.0,39.75,397.5,0.0015758020237659487,39.75,3060.4937500000015,1186.25,0.38760085688787943,,-1000.0,-2000.0,,2025-11-26 04:28:30-05:00,2025-11-26 04:33:00-05:00,2025-11-25,2025-11-25,2025-11-26,2025-11,2025-11,795.0,10,795.0,2025-11-26 04:28:30,2025-11-26 04:33:00
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,25225.5,25192.2625,25376.0,25244.740625,25376.0,33.23749999999927,150.5,4.528018051899309,25225.25,25192.2625,-32.98749999999927,-329.8749999999927,-0.001307717465634628,-32.98749999999927,3027.506250000002,1186.25,0.39182412918222687,,-1000.0,-2000.0,,2025-11-26 04:28:30-05:00,2025-11-26 04:38:00-05:00,2025-11-25,2025-11-25,2025-11-26,2025-11,2025-11,-659.7499999999854,10,-659.7499999999854,2025-11-26 04:28:30,2025-11-26 04:38:00
LONG,NYPM_CONTINUATION,iFVG,A,PULLBACK_1M,25329.5,25297.25,25397.25,25341.0,25397.25,32.25,67.75,2.10077519379845,25330.0,25349.5,19.5,195.0,0.0007698381365968121,19.5,3047.006250000002,1186.25,0.38931656277370585,,-1000.0,-2000.0,,2025-11-27 13:55:00-05:00,2025-11-27 15:07:00-05:00,2025-11-26,2025-11-26,2025-11-27,2025-11,2025-11,390.0,10,390.0,2025-11-27 13:55:00,2025-11-27 15:07:00
LONG,NYPM_CONTINUATION,iFVG,A,PULLBACK_1M,25329.5,25297.25,25397.25,25341.0,25397.25,32.25,67.75,2.10077519379845,25330.0,25365.0,35.0,350.0,0.0013817607579944546,35.0,3082.006250000002,1186.25,0.3848953907864396,,-1000.0,-2000.0,,2025-11-27 13:55:00-05:00,2025-11-28 03:30:30-05:00,2025-11-26,2025-11-27,2025-11-28,2025-11,2025-11,700.0,10,700.0,2025-11-27 13:55:00,2025-11-28 03:30:30
LONG,NYPM_CONTINUATION,C2C3,A,PULLBACK_1M,25404.5,25377.5,25546.0,25421.25,25546.0,27.0,141.5,5.2407407407407405,25405.5,25429.25,23.75,237.5,0.0009348369447561566,23.75,3105.756250000002,1186.25,0.3819520607903467,,-1000.0,-2000.0,,2025-12-01 14:10:30-05:00,2025-12-01 15:06:30-05:00,2025-11-30,2025-11-30,2025-12-01,2025-12,2025-12,475.0,10,475.0,2025-12-01 14:10:30,2025-12-01 15:06:30
LONG,NYPM_CONTINUATION,C2C3,A,PULLBACK_1M,25404.5,25377.5,25546.0,25421.25,25546.0,27.0,141.5,5.2407407407407405,25405.5,25427.25,21.75,217.5,0.0008561138336187213,21.75,3127.506250000002,1186.25,0.3792958047645785,,-1000.0,-2000.0,,2025-12-01 14:10:30-05:00,2025-12-01 16:55:30-05:00,2025-11-30,2025-11-30,2025-12-01,2025-12,2025-12,435.0,10,435.0,2025-12-01 14:10:30,2025-12-01 16:55:30
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,25381.75,25352.25,25546.0,25396.0,25546.0,29.5,164.25,5.567796610169491,25381.5,25352.25,-29.25,-292.5,-0.0011524141599196236,-58.5,3069.006250000002,1186.25,0.3865257687239963,,-1000.0,-2000.0,,2025-12-01 20:55:30-05:00,2025-12-01 21:40:00-05:00,2025-12-01,2025-12-01,2025-12-01,2025-12,2025-12,-585.0,5,-292.5,2025-12-01 20:55:30,2025-12-01 21:40:00
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25453.25,25428.25,25676.75,25472.0,25676.75,25.0,223.5,8.94,25452.75,25474.75,22.0,220.0,0.0008643466815962952,22.0,3091.006250000002,1186.25,0.3837747011996495,,-1000.0,-2000.0,,2025-12-02 00:08:00-05:00,2025-12-02 00:44:30-05:00,2025-12-01,2025-12-01,2025-12-02,2025-12,2025-12,440.0,5,220.0,2025-12-02 00:08:00,2025-12-02 00:44:30
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25453.25,25428.25,25676.75,25472.0,25676.75,25.0,223.5,8.94,25452.75,25452.75,0.0,0.0,0.0,0.0,3091.006250000002,1186.25,0.3837747011996495,,-1000.0,-2000.0,,2025-12-02 00:08:00-05:00,2025-12-02 06:26:00-05:00,2025-12-01,2025-12-01,2025-12-02,2025-12,2025-12,0.0,5,0.0,2025-12-02 00:08:00,2025-12-02 06:26:00
LONG,NYPM_CONTINUATION,C2C3,A,PULLBACK_1M,25631.5,25606.5,25706.5,25650.25,25706.5,25.0,75.0,3.0,25631.0,25653.5,22.5,225.0,0.0008778432367055888,22.5,3113.506250000002,1186.25,0.38100132286549904,,-1000.0,-2000.0,,2025-12-02 14:52:30-05:00,2025-12-02 16:12:30-05:00,2025-12-01,2025-12-01,2025-12-02,2025-12,2025-12,450.0,10,450.0,2025-12-02 14:52:30,2025-12-02 16:12:30
LONG,NYPM_CONTINUATION,C2C3,A,PULLBACK_1M,25631.5,25606.5,25706.5,25650.25,25706.5,25.0,75.0,3.0,25631.0,25652.0,21.0,210.0,0.0008193203542585792,21.0,3134.506250000002,1186.25,0.37844875887550045,,-1000.0,-2000.0,,2025-12-02 14:52:30-05:00,2025-12-02 16:55:30-05:00,2025-12-01,2025-12-01,2025-12-02,2025-12,2025-12,420.0,10,420.0,2025-12-02 14:52:30,2025-12-02 16:55:30
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,25657.75,25632.5,25732.5,25676.25,25732.5,25.25,74.75,2.9603960396039604,25657.75,25632.5,-25.25,-252.5,-0.0009841081154816633,-50.5,3084.006250000002,1186.25,0.3846457833864634,,-1000.0,-2000.0,,2025-12-02 20:44:30-05:00,2025-12-02 22:22:30-05:00,2025-12-02,2025-12-02,2025-12-02,2025-12,2025-12,-505.0,5,-252.5,2025-12-02 20:44:30,2025-12-02 22:22:30
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25742.75,25712.5,25812.5,25756.25,25812.5,30.25,69.75,2.3057851239669422,25743.25,25712.5,-30.75,-307.5,-0.0011944878754625021,-61.5,3022.506250000002,1186.25,0.3924723067156599,,-1000.0,-2000.0,,2025-12-04 22:20:00-05:00,2025-12-04 23:14:00-05:00,2025-12-04,2025-12-04,2025-12-04,2025-12,2025-12,-615.0,5,-307.5,2025-12-04 22:20:00,2025-12-04 23:14:00
LONG,ASIA_CONTINUATION,CISD,B,PULLBACK_1M,25790.0,25765.0,25865.0,25808.75,25865.0,25.0,75.0,3.0,25789.0,25765.0,-24.0,-240.0,-0.00093062933808985,-48.0,2974.506250000002,1186.25,0.3988056841366526,,-1000.0,-2000.0,,2025-12-08 00:30:00-05:00,2025-12-08 02:01:00-05:00,2025-12-07,2025-12-07,2025-12-08,2025-12,2025-12,-480.0,5,-240.0,2025-12-08 00:30:00,2025-12-08 02:01:00
LONG,NYPM_CONTINUATION,MSS,A,PULLBACK_1M,25720.5,25694.5,25860.75,25738.25,25860.75,26.0,140.25,5.394230769230769,25721.0,25694.5,-26.5,-265.0,-0.0010302865362933344,-53.0,2921.506250000002,1186.25,0.40604054843285003,,-1000.0,-2000.0,,2025-12-08 14:36:00-05:00,2025-12-08 15:33:30-05:00,2025-12-07,2025-12-07,2025-12-08,2025-12,2025-12,-530.0,10,-530.0,2025-12-08 14:36:00,2025-12-08 15:33:30
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25728.5,25703.5,25860.75,25747.25,25860.75,25.0,132.25,5.29,25728.75,25703.5,-25.25,-252.5,-0.000981392411213089,-50.5,2871.006250000002,1186.25,0.41318266026066613,,-1000.0,-2000.0,,2025-12-09 22:00:00-05:00,2025-12-10 00:07:30-05:00,2025-12-09,2025-12-09,2025-12-10,2025-12,2025-12,-505.0,5,-252.5,2025-12-09 22:00:00,2025-12-10 00:07:30
LONG,LONDON_CONTINUATION,MSS,A,PULLBACK_1M,25703.5,25675.5,25794.75,25719.25,25794.75,28.0,91.25,3.2589285714285716,25704.25,25725.0,20.75,207.5,0.0008072594998882465,20.75,2891.756250000002,1186.25,0.41021783907270853,,-1000.0,-2000.0,,2025-12-22 02:02:30-05:00,2025-12-22 02:22:30-05:00,2025-12-21,2025-12-21,2025-12-22,2025-12,2025-12,415.0,10,415.0,2025-12-22 02:02:30,2025-12-22 02:22:30
LONG,LONDON_CONTINUATION,MSS,A,PULLBACK_1M,25703.5,25675.5,25794.75,25719.25,25794.75,28.0,91.25,3.2589285714285716,25704.25,25704.25,0.0,0.0,0.0,0.0,2891.756250000002,1186.25,0.41021783907270853,,-1000.0,-2000.0,,2025-12-22 02:02:30-05:00,2025-12-22 04:34:00-05:00,2025-12-21,2025-12-21,2025-12-22,2025-12,2025-12,0.0,10,0.0,2025-12-22 02:02:30,2025-12-22 04:34:00
LONG,NYPM_CONTINUATION,C2C3,A,PULLBACK_1M,25810.0,25785.0,25885.0,25828.75,25885.0,25.0,75.0,3.0,25809.5,25785.0,-24.5,-245.0,-0.0009492628683236415,-49.0,2842.756250000002,1186.25,0.41728867890097826,,-1000.0,-2000.0,,2025-12-23 13:59:00-05:00,2025-12-23 16:44:00-05:00,2025-12-22,2025-12-22,2025-12-23,2025-12,2025-12,-490.0,10,-490.0,2025-12-23 13:59:00,2025-12-23 16:44:00
LONG,ASIA_CONTINUATION,CISD,B,PULLBACK_1M,25803.75,25777.75,25877.75,25821.5,25877.75,26.0,74.0,2.8461538461538463,25804.25,25825.0,20.75,207.5,0.0008041311024347131,20.75,2863.506250000002,1186.25,0.4142648544943805,,-1000.0,-2000.0,,2025-12-23 23:15:30-05:00,2025-12-24 03:43:00-05:00,2025-12-23,2025-12-23,2025-12-24,2025-12,2025-12,415.0,5,207.5,2025-12-23 23:15:30,2025-12-24 03:43:00
LONG,ASIA_CONTINUATION,CISD,B,PULLBACK_1M,25803.75,25777.75,25877.75,25821.5,25877.75,26.0,74.0,2.8461538461538463,25804.25,25877.75,73.5,735.0,0.0028483680013950963,73.5,2937.006250000002,1186.25,0.4038976764179508,,-1000.0,-2000.0,,2025-12-23 23:15:30-05:00,2025-12-24 06:37:30-05:00,2025-12-23,2025-12-23,2025-12-24,2025-12,2025-12,1470.0,5,735.0,2025-12-23 23:15:30,2025-12-24 06:37:30
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25866.5,25837.0,25937.0,25880.75,25937.0,29.5,70.5,2.389830508474576,25867.0,25888.75,21.75,217.5,0.0008408396799011175,21.75,2958.756250000002,1186.25,0.4009285996438534,,-1000.0,-2000.0,,2025-12-25 23:32:30-05:00,2025-12-26 00:21:00-05:00,2025-12-25,2025-12-25,2025-12-26,2025-12,2025-12,435.0,5,217.5,2025-12-25 23:32:30,2025-12-26 00:21:00
