side,setup_type,bridge_type,setup_tier,entry_variant,planned_entry_price,planned_stop_price,planned_target_price,partial_target_price,runner_target_price,stop_points,tp_points,planned_rr,entry_price,exit_price,realized_points,realized_dollars_5_mnq,return_pct,pnl,cycle_realized_pnl,best_day_pnl_in_cycle,consistency_ratio,qualifying_days_count,prop_daily_loss_limit,prop_max_drawdown_limit,prop_qualifying_day_target,entry_time_et,exit_time_et,entry_apex_session_date,exit_apex_session_date,calendar_exit_date_et,entry_time_et_naive,exit_time_et_naive,exit_month_et
LONG,,,,PULLBACK_1M,,,,,,,,,21767.0,21787.25,20.25,202.5,,20.25,1314.25,1137.0,0.8651322046794749,5.0,-1000.0,-2000.0,150.0,2025-06-08 22:55:00-04:00,2025-06-08 23:50:00-04:00,,,,2025-06-08 22:55:00,2025-06-08 23:50:00,2025-06
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,21767.25,21741.5,21873.5,21785.25,21873.5,25.75,106.25,4.12621359223301,21767.0,21787.25,20.25,202.5,0.0009303073459825395,20.25,1314.25,1160.25,0.8828229027962716,,-1000.0,-2000.0,,2025-06-08 22:55:00-04:00,2025-06-08 23:50:00-04:00,2025-06-08,2025-06-08,2025-06-08,2025-06-08 22:55:00,2025-06-08 23:50:00,2025-06
LONG,,,,PULLBACK_1M,,,,,,,,,21767.0,21767.0,0.0,0.0,,0.0,1314.25,1137.0,0.8651322046794749,5.0,-1000.0,-2000.0,150.0,2025-06-08 22:55:00-04:00,2025-06-09 05:35:00-04:00,,,,2025-06-08 22:55:00,2025-06-09 05:35:00,2025-06
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,21767.25,21741.5,21873.5,21785.25,21873.5,25.75,106.25,4.12621359223301,21767.0,21767.0,0.0,0.0,0.0,0.0,1314.25,1160.25,0.8828229027962716,,-1000.0,-2000.0,,2025-06-08 22:55:00-04:00,2025-06-09 05:35:00-04:00,2025-06-08,2025-06-08,2025-06-09,2025-06-08 22:55:00,2025-06-09 05:35:00,2025-06
LONG,,,,PULLBACK_1M,,,,,,,,,21887.5,21906.0,18.5,185.0,,18.5,1332.75,1137.0,0.8531232414181205,5.0,-1000.0,-2000.0,150.0,2025-06-10 21:07:00-04:00,2025-06-10 23:06:00-04:00,,,,2025-06-10 21:07:00,2025-06-10 23:06:00,2025-06
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,21889.0,21864.0,21973.25,21907.75,21973.25,25.0,84.25,3.37,21887.5,21906.0,18.5,185.0,0.0008452312964020159,18.5,1332.75,1160.25,0.8705683736634777,,-1000.0,-2000.0,,2025-06-10 21:07:00-04:00,2025-06-10 23:06:00-04:00,2025-06-10,2025-06-10,2025-06-10,2025-06-10 21:07:00,2025-06-10 23:06:00,2025-06
LONG,,,,PULLBACK_1M,,,,,,,,,21887.5,21887.5,0.0,0.0,,0.0,1332.75,1137.0,0.8531232414181205,5.0,-1000.0,-2000.0,150.0,2025-06-10 21:07:00-04:00,2025-06-11 03:16:00-04:00,,,,2025-06-10 21:07:00,2025-06-11 03:16:00,2025-06
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,21889.0,21864.0,21973.25,21907.75,21973.25,25.0,84.25,3.37,21887.5,21887.5,0.0,0.0,0.0,0.0,1332.75,1160.25,0.8705683736634777,,-1000.0,-2000.0,,2025-06-10 21:07:00-04:00,2025-06-11 03:16:00-04:00,2025-06-10,2025-06-10,2025-06-11,2025-06-10 21:07:00,2025-06-11 03:16:00,2025-06
LONG,,,,PULLBACK_1M,,,,,,,,,21934.0,21914.25,-19.75,-197.5,,-59.25,1273.5,1137.0,0.8928150765606596,5.0,-1000.0,-2000.0,150.0,2025-06-11 03:56:00-04:00,2025-06-11 04:04:00-04:00,,,,2025-06-11 03:56:00,2025-06-11 04:04:00,2025-06
LONG,LONDON_CONTINUATION,C2C3,A,PULLBACK_1M,21939.25,21914.25,22106.0,21958.0,22106.0,25.0,166.75,6.67,21934.0,21914.25,-19.75,-197.5,-0.0009004285584024441,-59.25,1273.5,1160.25,0.9110718492343934,,-1000.0,-2000.0,,2025-06-11 03:56:00-04:00,2025-06-11 04:04:00-04:00,2025-06-10,2025-06-10,2025-06-11,2025-06-11 03:56:00,2025-06-11 04:04:00,2025-06
LONG,,,,PULLBACK_1M,,,,,,,,,21882.75,21856.25,-26.5,-265.0,,-79.5,1194.0,1137.0,0.9522613065326633,5.0,-1000.0,-2000.0,150.0,2025-06-12 14:49:00-04:00,2025-06-12 15:41:00-04:00,,,,2025-06-12 14:49:00,2025-06-12 15:41:00,2025-06
LONG,NYPM_CONTINUATION,iFVG,A,PULLBACK_1M,21881.25,21856.25,22106.0,21900.0,22106.0,25.0,224.75,8.99,21882.75,21856.25,-26.5,-265.0,-0.0012109995315945365,-79.5,1194.0,1160.25,0.9717336683417085,,-1000.0,-2000.0,,2025-06-12 14:49:00-04:00,2025-06-12 15:41:00-04:00,2025-06-11,2025-06-11,2025-06-12,2025-06-12 14:49:00,2025-06-12 15:41:00,2025-06
LONG,,,,PULLBACK_1M,,,,,,,,,21750.0,21771.5,21.5,215.0,,21.5,1215.5,1137.0,0.9354175236528177,5.0,-1000.0,-2000.0,150.0,2025-06-15 22:42:00-04:00,2025-06-15 23:15:00-04:00,,,,2025-06-15 22:42:00,2025-06-15 23:15:00,2025-06
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,21749.75,21719.75,21854.75,21763.5,21854.75,30.0,105.0,3.5,21750.0,21771.5,21.5,215.0,0.0009885057471263892,21.5,1215.5,1160.25,0.9545454545454546,,-1000.0,-2000.0,,2025-06-15 22:42:00-04:00,2025-06-15 23:15:00-04:00,2025-06-15,2025-06-15,2025-06-15,2025-06-15 22:42:00,2025-06-15 23:15:00,2025-06
LONG,,,,PULLBACK_1M,,,,,,,,,21750.0,21854.75,104.75,1047.5,,209.5,1425.0,1137.0,0.7978947368421052,6.0,-1000.0,-2000.0,150.0,2025-06-15 22:42:00-04:00,2025-06-16 05:31:00-04:00,,,,2025-06-15 22:42:00,2025-06-16 05:31:00,2025-06
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,21749.75,21719.75,21854.75,21763.5,21854.75,30.0,105.0,3.5,21750.0,21854.75,104.75,1047.5,0.004816091954022994,209.5,1425.0,1160.25,0.8142105263157895,,-1000.0,-2000.0,,2025-06-15 22:42:00-04:00,2025-06-16 05:31:00-04:00,2025-06-15,2025-06-15,2025-06-16,2025-06-15 22:42:00,2025-06-16 05:31:00,2025-06
LONG,,,,PULLBACK_1M,,,,,,,,,21982.5,22010.5,28.0,280.0,,28.0,1453.0,1137.0,0.7825189263592567,6.0,-1000.0,-2000.0,150.0,2025-06-17 20:48:00-04:00,2025-06-17 22:12:00-04:00,,,,2025-06-17 20:48:00,2025-06-17 22:12:00,2025-06
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,21982.25,21957.0,22057.0,22000.75,22057.0,25.25,74.75,2.9603960396039604,21982.5,22010.5,28.0,280.0,0.0012737404753782045,28.0,1453.0,1160.25,0.7985203028217481,,-1000.0,-2000.0,,2025-06-17 20:48:00-04:00,2025-06-17 22:12:00-04:00,2025-06-17,2025-06-17,2025-06-17,2025-06-17 20:48:00,2025-06-17 22:12:00,2025-06
LONG,,,,PULLBACK_1M,,,,,,,,,21982.5,22057.0,74.5,745.0,,74.5,1527.5,1137.0,0.7443535188216039,6.0,-1000.0,-2000.0,150.0,2025-06-17 20:48:00-04:00,2025-06-18 01:04:00-04:00,,,,2025-06-17 20:48:00,2025-06-18 01:04:00,2025-06
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,21982.25,21957.0,22057.0,22000.75,22057.0,25.25,74.75,2.9603960396039604,21982.5,22057.0,74.5,745.0,0.0033890594791310402,74.5,1527.5,1160.25,0.7595744680851064,,-1000.0,-2000.0,,2025-06-17 20:48:00-04:00,2025-06-18 01:04:00-04:00,2025-06-17,2025-06-17,2025-06-18,2025-06-17 20:48:00,2025-06-18 01:04:00,2025-06
LONG,,,,PULLBACK_1M,,,,,,,,,21904.75,21925.75,21.0,210.0,,21.0,1548.5,1137.0,0.734258960284146,6.0,-1000.0,-2000.0,150.0,2025-06-19 20:18:00-04:00,2025-06-19 22:01:00-04:00,,,,2025-06-19 20:18:00,2025-06-19 22:01:00,2025-06
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,21905.25,21880.0,22097.75,21923.75,22097.75,25.25,192.5,7.623762376237623,21904.75,21925.75,21.0,210.0,0.0009586961732044319,21.0,1548.5,1160.25,0.7492734904746529,,-1000.0,-2000.0,,2025-06-19 20:18:00-04:00,2025-06-19 22:01:00-04:00,2025-06-19,2025-06-19,2025-06-19,2025-06-19 20:18:00,2025-06-19 22:01:00,2025-06
LONG,,,,PULLBACK_1M,,,,,,,,,21904.75,21880.0,-24.75,-247.5,,-24.75,1523.75,1137.0,0.7461853978671041,6.0,-1000.0,-2000.0,150.0,2025-06-19 20:18:00-04:00,2025-06-20 00:50:00-04:00,,,,2025-06-19 20:18:00,2025-06-20 00:50:00,2025-06
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,21905.25,21880.0,22097.75,21923.75,22097.75,25.25,192.5,7.623762376237623,21904.75,21880.0,-24.75,-247.5,-0.001129891918419501,-24.75,1523.75,1160.25,0.7614438063986875,,-1000.0,-2000.0,,2025-06-19 20:18:00-04:00,2025-06-20 00:50:00-04:00,2025-06-19,2025-06-19,2025-06-20,2025-06-19 20:18:00,2025-06-20 00:50:00,2025-06
LONG,,,,PULLBACK_1M,,,,,,,,,22196.75,22227.75,31.0,310.0,,31.0,1554.75,1137.0,0.7313072841292813,6.0,-1000.0,-2000.0,150.0,2025-06-23 14:59:00-04:00,2025-06-23 15:02:00-04:00,,,,2025-06-23 14:59:00,2025-06-23 15:02:00,2025-06
LONG,NYPM_CONTINUATION,MSS,A,PULLBACK_1M,22197.75,22168.930357142857,22384.5,22218.052232142858,22384.5,28.819642857142753,186.75,6.479955387570505,22196.75,22227.75,31.0,310.0,0.0013966008537285024,31.0,1554.75,1160.25,0.7462614568258562,,-1000.0,-2000.0,,2025-06-23 14:59:00-04:00,2025-06-23 15:02:00-04:00,2025-06-22,2025-06-22,2025-06-23,2025-06-23 14:59:00,2025-06-23 15:02:00,2025-06
LONG,NYPM_CONTINUATION,MSS,A,PULLBACK_1M,22197.75,22168.930357142857,22384.5,22218.052232142858,22384.5,28.819642857142753,186.75,6.479955387570505,22196.75,22196.75,0.0,0.0,0.0,0.0,1554.75,1160.25,0.7462614568258562,,-1000.0,-2000.0,,2025-06-23 14:59:00-04:00,2025-06-23 16:48:00-04:00,2025-06-22,2025-06-22,2025-06-23,2025-06-23 14:59:00,2025-06-23 16:48:00,2025-06
LONG,,,,PULLBACK_1M,,,,,,,,,22196.75,22196.75,0.0,0.0,,0.0,1554.75,1137.0,0.7313072841292813,6.0,-1000.0,-2000.0,150.0,2025-06-23 14:59:00-04:00,2025-06-23 16:48:00-04:00,,,,2025-06-23 14:59:00,2025-06-23 16:48:00,2025-06
LONG,,,,PULLBACK_1M,,,,,,,,,22452.0,22474.75,22.75,227.5,,22.75,1577.5,1137.0,0.7207606973058637,6.0,-1000.0,-2000.0,150.0,2025-06-25 02:56:00-04:00,2025-06-25 03:49:00-04:00,,,,2025-06-25 02:56:00,2025-06-25 03:49:00,2025-06
LONG,LONDON_CONTINUATION,C2C3,A,PULLBACK_1M,22451.5,22423.75,22559.5,22467.5,22559.5,27.75,108.0,3.891891891891892,22452.0,22474.75,22.75,227.5,0.001013272759665007,22.75,1577.5,1160.25,0.7354992076069731,,-1000.0,-2000.0,,2025-06-25 02:56:00-04:00,2025-06-25 03:49:00-04:00,2025-06-24,2025-06-24,2025-06-25,2025-06-25 02:56:00,2025-06-25 03:49:00,2025-06
LONG,,,,PULLBACK_1M,,,,,,,,,22452.0,22452.0,0.0,0.0,,0.0,1577.5,1137.0,0.7207606973058637,6.0,-1000.0,-2000.0,150.0,2025-06-25 02:56:00-04:00,2025-06-25 07:10:00-04:00,,,,2025-06-25 02:56:00,2025-06-25 07:10:00,2025-06
LONG,LONDON_CONTINUATION,C2C3,A,PULLBACK_1M,22451.5,22423.75,22559.5,22467.5,22559.5,27.75,108.0,3.891891891891892,22452.0,22452.0,0.0,0.0,0.0,0.0,1577.5,1160.25,0.7354992076069731,,-1000.0,-2000.0,,2025-06-25 02:56:00-04:00,2025-06-25 07:10:00-04:00,2025-06-24,2025-06-24,2025-06-25,2025-06-25 02:56:00,2025-06-25 07:10:00,2025-06
LONG,,,,PULLBACK_1M,,,,,,,,,22503.0,22522.0,19.0,190.0,,19.0,1596.5,1137.0,0.7121829000939556,6.0,-1000.0,-2000.0,150.0,2025-06-25 20:58:00-04:00,2025-06-25 22:09:00-04:00,,,,2025-06-25 20:58:00,2025-06-25 22:09:00,2025-06
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,22505.25,22480.25,22580.25,22524.0,22580.25,25.0,75.0,3.0,22503.0,22522.0,19.0,190.0,0.0008443318668622801,19.0,1596.5,1160.25,0.7267460068900721,,-1000.0,-2000.0,,2025-06-25 20:58:00-04:00,2025-06-25 22:09:00-04:00,2025-06-25,2025-06-25,2025-06-25,2025-06-25 20:58:00,2025-06-25 22:09:00,2025-06
LONG,,,,PULLBACK_1M,,,,,,,,,22503.0,22580.25,77.25,772.5,,77.25,1673.75,1137.0,0.6793129200896191,6.0,-1000.0,-2000.0,150.0,2025-06-25 20:58:00-04:00,2025-06-26 02:22:00-04:00,,,,2025-06-25 20:58:00,2025-06-26 02:22:00,2025-06
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,22505.25,22480.25,22580.25,22524.0,22580.25,25.0,75.0,3.0,22503.0,22580.25,77.25,772.5,0.003432875616584452,77.25,1673.75,1160.25,0.6932038834951456,,-1000.0,-2000.0,,2025-06-25 20:58:00-04:00,2025-06-26 02:22:00-04:00,2025-06-25,2025-06-25,2025-06-26,2025-06-25 20:58:00,2025-06-26 02:22:00,2025-06
LONG,,,,PULLBACK_1M,,,,,,,,,22566.75,22541.0,-25.75,-257.5,,-51.5,1622.25,1137.0,0.7008784096162737,6.0,-1000.0,-2000.0,150.0,2025-06-26 03:09:00-04:00,2025-06-26 04:33:00-04:00,,,,2025-06-26 03:09:00,2025-06-26 04:33:00,2025-06
LONG,LONDON_CONTINUATION,C2C3,A,PULLBACK_1M,22566.0,22541.0,22760.0,22584.75,22760.0,25.0,194.0,7.76,22566.75,22541.0,-25.75,-257.5,-0.0011410593018489346,-51.5,1622.25,1160.25,0.7152103559870551,,-1000.0,-2000.0,,2025-06-26 03:09:00-04:00,2025-06-26 04:33:00-04:00,2025-06-25,2025-06-25,2025-06-26,2025-06-26 03:09:00,2025-06-26 04:33:00,2025-06
LONG,,,,PULLBACK_1M,,,,,,,,,22707.75,22675.01785714286,-32.7321428571413,-327.321428571413,,-65.4642857142826,1556.7857142857174,1137.0,0.7303509979353048,6.0,-1000.0,-2000.0,150.0,2025-06-26 14:27:00-04:00,2025-06-26 15:11:00-04:00,,,,2025-06-26 14:27:00,2025-06-26 15:11:00,2025-06
LONG,NYPM_CONTINUATION,iFVG,A,PULLBACK_1M,22708.25,22675.01785714286,22779.946428571424,22720.924107142855,22779.946428571424,33.2321428571413,71.6964285714239,2.157442235357295,22707.75,22675.01785714286,-32.7321428571413,-327.321428571413,-0.0014414524934061035,-65.4642857142826,1556.7857142857174,1160.25,0.7452856159669634,,-1000.0,-2000.0,,2025-06-26 14:27:00-04:00,2025-06-26 15:11:00-04:00,2025-06-25,2025-06-25,2025-06-26,2025-06-26 14:27:00,2025-06-26 15:11:00,2025-06
LONG,,,,PULLBACK_1M,,,,,,,,,22697.25,22716.5,19.25,192.5,,19.25,1576.0357142857174,1137.0,0.7214303519227705,6.0,-1000.0,-2000.0,150.0,2025-06-26 21:13:00-04:00,2025-06-26 21:52:00-04:00,,,,2025-06-26 21:13:00,2025-06-26 21:52:00,2025-06
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,22698.0,22672.25,22772.25,22716.0,22772.25,25.75,74.25,2.883495145631068,22697.25,22716.5,19.25,192.5,0.0008481203670047677,19.25,1576.0357142857174,1160.25,0.7361825556890013,,-1000.0,-2000.0,,2025-06-26 21:13:00-04:00,2025-06-26 21:52:00-04:00,2025-06-26,2025-06-26,2025-06-26,2025-06-26 21:13:00,2025-06-26 21:52:00,2025-06
LONG,,,,PULLBACK_1M,,,,,,,,,22697.25,22772.25,75.0,750.0,,75.0,1651.0357142857174,1137.0,0.6886586341906582,6.0,-1000.0,-2000.0,150.0,2025-06-26 21:13:00-04:00,2025-06-27 03:38:00-04:00,,,,2025-06-26 21:13:00,2025-06-27 03:38:00,2025-06
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,22698.0,22672.25,22772.25,22716.0,22772.25,25.75,74.25,2.883495145631068,22697.25,22772.25,75.0,750.0,0.003304365066252535,75.0,1651.0357142857174,1160.25,0.702740703887169,,-1000.0,-2000.0,,2025-06-26 21:13:00-04:00,2025-06-27 03:38:00-04:00,2025-06-26,2025-06-26,2025-06-27,2025-06-26 21:13:00,2025-06-27 03:38:00,2025-06
LONG,,,,PULLBACK_1M,,,,,,,,,22904.25,22878.125,-26.125,-261.25,,-52.25,1598.7857142857174,1137.0,0.7111647232274481,6.0,-1000.0,-2000.0,150.0,2025-06-30 02:20:00-04:00,2025-06-30 04:32:00-04:00,,,,2025-06-30 02:20:00,2025-06-30 04:32:00,2025-06
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,22903.75,22878.125,22980.625,22922.96875,22980.625,25.625,76.875,3.0,22904.25,22878.125,-26.125,-261.25,-0.0011406180075750338,-52.25,1598.7857142857174,1160.25,0.7257070097842098,,-1000.0,-2000.0,,2025-06-30 02:20:00-04:00,2025-06-30 04:32:00-04:00,2025-06-29,2025-06-29,2025-06-30,2025-06-30 02:20:00,2025-06-30 04:32:00,2025-06
LONG,,,,PULLBACK_1M,,,,,,,,,22872.75,22891.5,18.75,187.5,,18.75,1617.5357142857174,1137.0,0.7029211101543339,6.0,-1000.0,-2000.0,150.0,2025-07-02 20:27:00-04:00,2025-07-02 23:10:00-04:00,,,,2025-07-02 20:27:00,2025-07-02 23:10:00,2025-07
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,22874.0,22849.0,22949.0,22892.75,22949.0,25.0,75.0,3.0,22872.75,22891.5,18.75,187.5,0.0008197527625668499,18.75,1617.5357142857174,1160.25,0.7172948267867775,,-1000.0,-2000.0,,2025-07-02 20:27:00-04:00,2025-07-02 23:10:00-04:00,2025-07-02,2025-07-02,2025-07-02,2025-07-02 20:27:00,2025-07-02 23:10:00,2025-07
LONG,,,,PULLBACK_1M,,,,,,,,,22872.75,22849.0,-23.75,-237.5,,-23.75,1593.7857142857174,1137.0,0.7133957782458642,6.0,-1000.0,-2000.0,150.0,2025-07-02 20:27:00-04:00,2025-07-03 01:00:00-04:00,,,,2025-07-02 20:27:00,2025-07-03 01:00:00,2025-07
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,22874.0,22849.0,22949.0,22892.75,22949.0,25.0,75.0,3.0,22872.75,22849.0,-23.75,-237.5,-0.0010383534992512988,-23.75,1593.7857142857174,1160.25,0.7279836866400738,,-1000.0,-2000.0,,2025-07-02 20:27:00-04:00,2025-07-03 01:00:00-04:00,2025-07-02,2025-07-02,2025-07-03,2025-07-02 20:27:00,2025-07-03 01:00:00,2025-07
LONG,,,,PULLBACK_1M,,,,,,,,,22975.75,22994.75,19.0,190.0,,19.0,1612.7857142857174,1137.0,0.7049913636564936,6.0,-1000.0,-2000.0,150.0,2025-07-07 03:30:00-04:00,2025-07-07 04:17:00-04:00,,,,2025-07-07 03:30:00,2025-07-07 04:17:00,2025-07
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,22976.0,22951.0,23051.0,22994.75,23051.0,25.0,75.0,3.0,22975.75,22994.75,19.0,190.0,0.0008269588587968002,19.0,1612.7857142857174,1160.25,0.7194074139687306,,-1000.0,-2000.0,,2025-07-07 03:30:00-04:00,2025-07-07 04:17:00-04:00,2025-07-06,2025-07-06,2025-07-07,2025-07-07 03:30:00,2025-07-07 04:17:00,2025-07
LONG,,,,PULLBACK_1M,,,,,,,,,22975.75,22951.0,-24.75,-247.5,,-24.75,1588.0357142857174,1137.0,0.7159788597773515,6.0,-1000.0,-2000.0,150.0,2025-07-07 03:30:00-04:00,2025-07-07 04:55:00-04:00,,,,2025-07-07 03:30:00,2025-07-07 04:55:00,2025-07
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,22976.0,22951.0,23051.0,22994.75,23051.0,25.0,75.0,3.0,22975.75,22951.0,-24.75,-247.5,-0.0010772227239589371,-24.75,1588.0357142857174,1160.25,0.7306195884403449,,-1000.0,-2000.0,,2025-07-07 03:30:00-04:00,2025-07-07 04:55:00-04:00,2025-07-06,2025-07-06,2025-07-07,2025-07-07 03:30:00,2025-07-07 04:55:00,2025-07
LONG,,,,PULLBACK_1M,,,,,,,,,22921.75,22941.5,19.75,197.5,,19.75,1607.7857142857174,1137.0,0.7071837931494055,6.0,-1000.0,-2000.0,150.0,2025-07-07 21:26:00-04:00,2025-07-07 22:13:00-04:00,,,,2025-07-07 21:26:00,2025-07-07 22:13:00,2025-07
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,22923.25,22898.25,23028.5,22942.0,23028.5,25.0,105.25,4.21,22921.75,22941.5,19.75,197.5,0.0008616270572709972,19.75,1607.7857142857174,1160.25,0.7216446754631467,,-1000.0,-2000.0,,2025-07-07 21:26:00-04:00,2025-07-07 22:13:00-04:00,2025-07-07,2025-07-07,2025-07-07,2025-07-07 21:26:00,2025-07-07 22:13:00,2025-07
LONG,,,,PULLBACK_1M,,,,,,,,,22921.75,22921.75,0.0,0.0,,0.0,1607.7857142857174,1137.0,0.7071837931494055,6.0,-1000.0,-2000.0,150.0,2025-07-07 21:26:00-04:00,2025-07-08 01:51:00-04:00,,,,2025-07-07 21:26:00,2025-07-08 01:51:00,2025-07
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,22923.25,22898.25,23028.5,22942.0,23028.5,25.0,105.25,4.21,22921.75,22921.75,0.0,0.0,0.0,0.0,1607.7857142857174,1160.25,0.7216446754631467,,-1000.0,-2000.0,,2025-07-07 21:26:00-04:00,2025-07-08 01:51:00-04:00,2025-07-07,2025-07-07,2025-07-08,2025-07-07 21:26:00,2025-07-08 01:51:00,2025-07
LONG,,,,PULLBACK_1M,,,,,,,,,23024.0,23045.75,21.75,217.5,,21.75,1629.5357142857174,1137.0,0.6977447563942389,6.0,-1000.0,-2000.0,150.0,2025-07-10 00:17:00-04:00,2025-07-10 01:00:00-04:00,,,,2025-07-10 00:17:00,2025-07-10 01:00:00,2025-07
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23024.25,22995.25,23112.0,23039.0,23112.0,29.0,87.75,3.0258620689655173,23024.0,23045.75,21.75,217.5,0.0009446664350243328,21.75,1629.5357142857174,1160.25,0.7120126241041475,,-1000.0,-2000.0,,2025-07-10 00:17:00-04:00,2025-07-10 01:00:00-04:00,2025-07-09,2025-07-09,2025-07-10,2025-07-10 00:17:00,2025-07-10 01:00:00,2025-07
LONG,,,,PULLBACK_1M,,,,,,,,,23024.0,23024.0,0.0,0.0,,0.0,1629.5357142857174,1137.0,0.6977447563942389,6.0,-1000.0,-2000.0,150.0,2025-07-10 00:17:00-04:00,2025-07-10 05:34:00-04:00,,,,2025-07-10 00:17:00,2025-07-10 05:34:00,2025-07
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23024.25,22995.25,23112.0,23039.0,23112.0,29.0,87.75,3.0258620689655173,23024.0,23024.0,0.0,0.0,0.0,0.0,1629.5357142857174,1160.25,0.7120126241041475,,-1000.0,-2000.0,,2025-07-10 00:17:00-04:00,2025-07-10 05:34:00-04:00,2025-07-09,2025-07-09,2025-07-10,2025-07-10 00:17:00,2025-07-10 05:34:00,2025-07
LONG,,,,PULLBACK_1M,,,,,,,,,23148.5,23168.0,19.5,195.0,,19.5,1649.0357142857174,1137.0,0.6894938600480788,6.0,-1000.0,-2000.0,150.0,2025-07-14 21:50:00-04:00,2025-07-14 23:45:00-04:00,,,,2025-07-14 21:50:00,2025-07-14 23:45:00,2025-07
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23148.0,23122.25,23222.25,23166.0,23222.25,25.75,74.25,2.883495145631068,23148.5,23168.0,19.5,195.0,0.0008423871957146112,19.5,1649.0357142857174,1160.25,0.7035930089013046,,-1000.0,-2000.0,,2025-07-14 21:50:00-04:00,2025-07-14 23:45:00-04:00,2025-07-14,2025-07-14,2025-07-14,2025-07-14 21:50:00,2025-07-14 23:45:00,2025-07
LONG,,,,PULLBACK_1M,,,,,,,,,23148.5,23222.25,73.75,737.5,,73.75,1722.7857142857174,1137.0,0.659977611012064,6.0,-1000.0,-2000.0,150.0,2025-07-14 21:50:00-04:00,2025-07-15 05:30:00-04:00,,,,2025-07-14 21:50:00,2025-07-15 05:30:00,2025-07
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23148.0,23122.25,23222.25,23166.0,23222.25,25.75,74.25,2.883495145631068,23148.5,23222.25,73.75,737.5,0.003185951573536183,73.75,1722.7857142857174,1160.25,0.6734731954061102,,-1000.0,-2000.0,,2025-07-14 21:50:00-04:00,2025-07-15 05:30:00-04:00,2025-07-14,2025-07-14,2025-07-15,2025-07-14 21:50:00,2025-07-15 05:30:00,2025-07
LONG,,,,PULLBACK_1M,,,,,,,,,23040.25,23061.5,21.25,212.5,,21.25,1744.0357142857174,1137.0,0.6519361906907203,6.0,-1000.0,-2000.0,150.0,2025-07-16 20:55:00-04:00,2025-07-16 21:31:00-04:00,,,,2025-07-16 20:55:00,2025-07-16 21:31:00,2025-07
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,23041.5,23016.5,23222.75,23060.25,23222.75,25.0,181.25,7.25,23040.25,23061.5,21.25,212.5,0.0009222990201929182,21.25,1744.0357142857174,1160.25,0.6652673397088023,,-1000.0,-2000.0,,2025-07-16 20:55:00-04:00,2025-07-16 21:31:00-04:00,2025-07-16,2025-07-16,2025-07-16,2025-07-16 20:55:00,2025-07-16 21:31:00,2025-07
LONG,,,,PULLBACK_1M,,,,,,,,,23040.25,23222.75,182.5,1825.0,,182.5,1926.5357142857174,1137.0,0.5901785217729817,7.0,-1000.0,-2000.0,150.0,2025-07-16 20:55:00-04:00,2025-07-17 07:05:00-04:00,,,,2025-07-16 20:55:00,2025-07-17 07:05:00,2025-07
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,23041.5,23016.5,23222.75,23060.25,23222.75,25.0,181.25,7.25,23040.25,23222.75,182.5,1825.0,0.007920920996951075,182.5,1926.5357142857174,1160.25,0.6022468160836428,,-1000.0,-2000.0,,2025-07-16 20:55:00-04:00,2025-07-17 07:05:00-04:00,2025-07-16,2025-07-16,2025-07-17,2025-07-16 20:55:00,2025-07-17 07:05:00,2025-07
LONG,,,,PULLBACK_1M,,,,,,,,,23264.75,23283.75,19.0,190.0,,19.0,1945.5357142857174,1137.0,0.5844148692060569,7.0,-1000.0,-2000.0,150.0,2025-07-20 20:29:00-04:00,2025-07-20 22:19:00-04:00,,,,2025-07-20 20:29:00,2025-07-20 22:19:00,2025-07
