side,setup_type,bridge_type,setup_tier,entry_variant,planned_entry_price,planned_stop_price,planned_target_price,partial_target_price,runner_target_price,stop_points,tp_points,planned_rr,entry_price,exit_price,realized_points,realized_dollars_5_mnq,return_pct,pnl,cycle_realized_pnl,best_day_pnl_in_cycle,consistency_ratio,qualifying_days_count,prop_daily_loss_limit,prop_max_drawdown_limit,prop_qualifying_day_target,entry_time_et,exit_time_et,entry_apex_session_date,exit_apex_session_date,calendar_exit_date_et,entry_time_et_naive,exit_time_et_naive,entry_month_et,exit_month_et,realized_dollars_10_mnq,report_contracts,realized_dollars_dynamic_contracts
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,22505.25,22480.25,22580.25,22524.0,22580.25,25.0,75.0,3.0,22503.0,22580.25,77.25,772.5,0.003432875616584452,231.75,2008.25,1160.25,0.5777418150130711,,-1000.0,-2000.0,,2025-06-25 20:58:00-04:00,2025-06-26 02:22:00-04:00,2025-06-25,2025-06-25,2025-06-26,2025-06-25 20:58:00,2025-06-26 02:22:00,2025-06,2025-06,1545.0,5,231.75
LONG,LONDON_CONTINUATION,C2C3,A,PULLBACK_1M,22566.0,22541.0,22760.0,22584.75,22760.0,25.0,194.0,7.76,22566.75,22541.0,-25.75,-257.5,-0.0011410593018489346,-103.0,1905.25,1160.25,0.6089752001049731,,-1000.0,-2000.0,,2025-06-26 03:09:00-04:00,2025-06-26 04:33:00-04:00,2025-06-25,2025-06-25,2025-06-26,2025-06-26 03:09:00,2025-06-26 04:33:00,2025-06,2025-06,-515.0,10,-103.0
LONG,NYPM_CONTINUATION,iFVG,A,PULLBACK_1M,22708.25,22675.01785714286,22779.946428571424,22720.924107142855,22779.946428571424,33.2321428571413,71.6964285714239,2.157442235357295,22707.75,22675.01785714286,-32.7321428571413,-327.321428571413,-0.0014414524934061035,-130.9285714285652,1774.3214285714348,1160.25,0.6539119582939129,,-1000.0,-2000.0,,2025-06-26 14:27:00-04:00,2025-06-26 15:11:00-04:00,2025-06-25,2025-06-25,2025-06-26,2025-06-26 14:27:00,2025-06-26 15:11:00,2025-06,2025-06,-654.642857142826,5,-130.9285714285652
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,22698.0,22672.25,22772.25,22716.0,22772.25,25.75,74.25,2.883495145631068,22697.25,22716.5,19.25,192.5,0.0008481203670047677,19.25,1793.5714285714348,1160.25,0.6468936678614076,,-1000.0,-2000.0,,2025-06-26 21:13:00-04:00,2025-06-26 21:52:00-04:00,2025-06-26,2025-06-26,2025-06-26,2025-06-26 21:13:00,2025-06-26 21:52:00,2025-06,2025-06,385.0,5,19.25
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,22698.0,22672.25,22772.25,22716.0,22772.25,25.75,74.25,2.883495145631068,22697.25,22772.25,75.0,750.0,0.003304365066252535,225.0,2018.5714285714348,1160.25,0.5747876857749451,,-1000.0,-2000.0,,2025-06-26 21:13:00-04:00,2025-06-27 03:38:00-04:00,2025-06-26,2025-06-26,2025-06-27,2025-06-26 21:13:00,2025-06-27 03:38:00,2025-06,2025-06,1500.0,5,225.0
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,22903.75,22878.125,22980.625,22922.96875,22980.625,25.625,76.875,3.0,22904.25,22878.125,-26.125,-261.25,-0.0011406180075750338,-104.5,1914.0714285714348,1160.25,0.6061686009627923,,-1000.0,-2000.0,,2025-06-30 02:20:00-04:00,2025-06-30 04:32:00-04:00,2025-06-29,2025-06-29,2025-06-30,2025-06-30 02:20:00,2025-06-30 04:32:00,2025-06,2025-06,-522.5,5,-104.5
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,22874.0,22849.0,22949.0,22892.75,22949.0,25.0,75.0,3.0,22872.75,22891.5,18.75,187.5,0.0008197527625668499,18.75,1932.8214285714348,1160.25,0.6002882536632217,,-1000.0,-2000.0,,2025-07-02 20:27:00-04:00,2025-07-02 23:10:00-04:00,2025-07-02,2025-07-02,2025-07-02,2025-07-02 20:27:00,2025-07-02 23:10:00,2025-07,2025-07,375.0,5,18.75
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,22874.0,22849.0,22949.0,22892.75,22949.0,25.0,75.0,3.0,22872.75,22849.0,-23.75,-237.5,-0.0010383534992512988,-71.25,1861.5714285714348,1160.25,0.6232637556595789,,-1000.0,-2000.0,,2025-07-02 20:27:00-04:00,2025-07-03 01:00:00-04:00,2025-07-02,2025-07-02,2025-07-03,2025-07-02 20:27:00,2025-07-03 01:00:00,2025-07,2025-07,-475.0,5,-71.25
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,22976.0,22951.0,23051.0,22994.75,23051.0,25.0,75.0,3.0,22975.75,22994.75,19.0,190.0,0.0008269588587968002,19.0,1880.5714285714348,1160.25,0.6169667274384665,,-1000.0,-2000.0,,2025-07-07 03:30:00-04:00,2025-07-07 04:17:00-04:00,2025-07-06,2025-07-06,2025-07-07,2025-07-07 03:30:00,2025-07-07 04:17:00,2025-07,2025-07,380.0,5,19.0
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,22976.0,22951.0,23051.0,22994.75,23051.0,25.0,75.0,3.0,22975.75,22951.0,-24.75,-247.5,-0.0010772227239589371,-74.25,1806.3214285714348,1160.25,0.6423275401862485,,-1000.0,-2000.0,,2025-07-07 03:30:00-04:00,2025-07-07 04:55:00-04:00,2025-07-06,2025-07-06,2025-07-07,2025-07-07 03:30:00,2025-07-07 04:55:00,2025-07,2025-07,-495.0,5,-74.25
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,22923.25,22898.25,23028.5,22942.0,23028.5,25.0,105.25,4.21,22921.75,22941.5,19.75,197.5,0.0008616270572709972,19.75,1826.0714285714348,1160.25,0.6353804028945803,,-1000.0,-2000.0,,2025-07-07 21:26:00-04:00,2025-07-07 22:13:00-04:00,2025-07-07,2025-07-07,2025-07-07,2025-07-07 21:26:00,2025-07-07 22:13:00,2025-07,2025-07,395.0,5,19.75
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,22923.25,22898.25,23028.5,22942.0,23028.5,25.0,105.25,4.21,22921.75,22921.75,0.0,0.0,0.0,0.0,1826.0714285714348,1160.25,0.6353804028945803,,-1000.0,-2000.0,,2025-07-07 21:26:00-04:00,2025-07-08 01:51:00-04:00,2025-07-07,2025-07-07,2025-07-08,2025-07-07 21:26:00,2025-07-08 01:51:00,2025-07,2025-07,0.0,5,0.0
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23024.25,22995.25,23112.0,23039.0,23112.0,29.0,87.75,3.0258620689655173,23024.0,23045.75,21.75,217.5,0.0009446664350243328,21.75,1847.8214285714348,1160.25,0.627901582945165,,-1000.0,-2000.0,,2025-07-10 00:17:00-04:00,2025-07-10 01:00:00-04:00,2025-07-09,2025-07-09,2025-07-10,2025-07-10 00:17:00,2025-07-10 01:00:00,2025-07,2025-07,435.0,5,21.75
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23024.25,22995.25,23112.0,23039.0,23112.0,29.0,87.75,3.0258620689655173,23024.0,23024.0,0.0,0.0,0.0,0.0,1847.8214285714348,1160.25,0.627901582945165,,-1000.0,-2000.0,,2025-07-10 00:17:00-04:00,2025-07-10 05:34:00-04:00,2025-07-09,2025-07-09,2025-07-10,2025-07-10 00:17:00,2025-07-10 05:34:00,2025-07,2025-07,0.0,5,0.0
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23148.0,23122.25,23222.25,23166.0,23222.25,25.75,74.25,2.883495145631068,23148.5,23168.0,19.5,195.0,0.0008423871957146112,19.5,1867.3214285714348,1160.25,0.6213445538873461,,-1000.0,-2000.0,,2025-07-14 21:50:00-04:00,2025-07-14 23:45:00-04:00,2025-07-14,2025-07-14,2025-07-14,2025-07-14 21:50:00,2025-07-14 23:45:00,2025-07,2025-07,390.0,5,19.5
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23148.0,23122.25,23222.25,23166.0,23222.25,25.75,74.25,2.883495145631068,23148.5,23222.25,73.75,737.5,0.003185951573536183,221.25,2088.571428571435,1160.25,0.5555232558139518,,-1000.0,-2000.0,,2025-07-14 21:50:00-04:00,2025-07-15 05:30:00-04:00,2025-07-14,2025-07-14,2025-07-15,2025-07-14 21:50:00,2025-07-15 05:30:00,2025-07,2025-07,1475.0,5,221.25
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,23041.5,23016.5,23222.75,23060.25,23222.75,25.0,181.25,7.25,23040.25,23061.5,21.25,212.5,0.0009222990201929182,21.25,2109.821428571435,1160.25,0.5499280575539552,,-1000.0,-2000.0,,2025-07-16 20:55:00-04:00,2025-07-16 21:31:00-04:00,2025-07-16,2025-07-16,2025-07-16,2025-07-16 20:55:00,2025-07-16 21:31:00,2025-07,2025-07,425.0,5,21.25
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,23041.5,23016.5,23222.75,23060.25,23222.75,25.0,181.25,7.25,23040.25,23222.75,182.5,1825.0,0.007920920996951075,547.5,2657.321428571435,1160.25,0.436623882803574,,-1000.0,-2000.0,,2025-07-16 20:55:00-04:00,2025-07-17 07:05:00-04:00,2025-07-16,2025-07-16,2025-07-17,2025-07-16 20:55:00,2025-07-17 07:05:00,2025-07,2025-07,3650.0,5,547.5
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23265.0,23240.0,23340.0,23283.75,23340.0,25.0,75.0,3.0,23264.75,23283.75,19.0,190.0,0.0008166861883320831,19.0,2676.321428571435,1160.25,0.4335241602946465,,-1000.0,-2000.0,,2025-07-20 20:29:00-04:00,2025-07-20 22:19:00-04:00,2025-07-20,2025-07-20,2025-07-20,2025-07-20 20:29:00,2025-07-20 22:19:00,2025-07,2025-07,380.0,5,19.0
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23265.0,23240.0,23340.0,23283.75,23340.0,25.0,75.0,3.0,23264.75,23240.0,-24.75,-247.5,-0.0010638412190115965,-74.25,2602.071428571435,1160.25,0.44589475417936153,,-1000.0,-2000.0,,2025-07-20 20:29:00-04:00,2025-07-21 04:58:00-04:00,2025-07-20,2025-07-20,2025-07-21,2025-07-20 20:29:00,2025-07-21 04:58:00,2025-07,2025-07,-495.0,5,-74.25
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,23340.25,23315.25,23424.75,23359.0,23424.75,25.0,84.5,3.38,23339.75,23315.25,-24.5,-245.0,-0.0010497113293844729,-98.0,2504.071428571435,1160.25,0.4633454089054956,,-1000.0,-2000.0,,2025-07-22 04:30:00-04:00,2025-07-22 05:31:00-04:00,2025-07-21,2025-07-21,2025-07-22,2025-07-22 04:30:00,2025-07-22 05:31:00,2025-07,2025-07,-490.0,5,-98.0
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,23254.25,23229.25,23424.75,23273.0,23424.75,25.0,170.5,6.82,23252.0,23273.0,21.0,210.0,0.0009031481162911081,21.0,2525.071428571435,1160.25,0.45949195213713784,,-1000.0,-2000.0,,2025-07-22 22:29:00-04:00,2025-07-22 23:06:00-04:00,2025-07-22,2025-07-22,2025-07-22,2025-07-22 22:29:00,2025-07-22 23:06:00,2025-07,2025-07,420.0,5,21.0
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,23254.25,23229.25,23424.75,23273.0,23424.75,25.0,170.5,6.82,23252.0,23229.25,-22.75,-227.5,-0.0009784104593153486,-68.25,2456.821428571435,1160.25,0.472256545187596,,-1000.0,-2000.0,,2025-07-22 22:29:00-04:00,2025-07-23 05:30:00-04:00,2025-07-22,2025-07-22,2025-07-23,2025-07-22 22:29:00,2025-07-23 05:30:00,2025-07,2025-07,-455.0,5,-68.25
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,23381.0,23355.25,23455.25,23399.0,23455.25,25.75,74.25,2.883495145631068,23380.75,23355.25,-25.5,-255.0,-0.0010906408049357053,-102.0,2354.821428571435,1160.25,0.4927125199059667,,-1000.0,-2000.0,,2025-07-23 20:57:00-04:00,2025-07-23 22:45:00-04:00,2025-07-23,2025-07-23,2025-07-23,2025-07-23 20:57:00,2025-07-23 22:45:00,2025-07,2025-07,-510.0,5,-102.0
LONG,NYPM_CONTINUATION,MSS,A,PULLBACK_1M,23510.75,23479.5,23598.5,23523.25,23598.5,31.25,87.75,2.808,23509.75,23534.0,24.25,242.5,0.0010314869362710866,24.25,2379.071428571435,1160.25,0.48769027531749953,,-1000.0,-2000.0,,2025-07-28 14:06:00-04:00,2025-07-28 16:32:00-04:00,2025-07-27,2025-07-27,2025-07-28,2025-07-28 14:06:00,2025-07-28 16:32:00,2025-07,2025-07,485.0,5,24.25
LONG,NYPM_CONTINUATION,MSS,A,PULLBACK_1M,23510.75,23479.5,23598.5,23523.25,23598.5,31.25,87.75,2.808,23509.75,23532.75,23.0,230.0,0.0009783175065665173,69.0,2448.071428571435,1160.25,0.47394450442038805,,-1000.0,-2000.0,,2025-07-28 14:06:00-04:00,2025-07-28 16:56:00-04:00,2025-07-27,2025-07-27,2025-07-28,2025-07-28 14:06:00,2025-07-28 16:56:00,2025-07,2025-07,460.0,5,69.0
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23561.25,23536.25,23636.25,23580.0,23636.25,25.0,75.0,3.0,23560.25,23583.0,22.75,227.5,0.0009656094481169664,22.75,2470.821428571435,1160.25,0.469580677334026,,-1000.0,-2000.0,,2025-07-28 23:29:00-04:00,2025-07-28 23:46:00-04:00,2025-07-28,2025-07-28,2025-07-28,2025-07-28 23:29:00,2025-07-28 23:46:00,2025-07,2025-07,455.0,5,22.75
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23561.25,23536.25,23636.25,23580.0,23636.25,25.0,75.0,3.0,23560.25,23636.25,76.0,760.0,0.0032257722222812646,228.0,2698.821428571435,1160.25,0.4299098812973907,,-1000.0,-2000.0,,2025-07-28 23:29:00-04:00,2025-07-29 05:35:00-04:00,2025-07-28,2025-07-28,2025-07-29,2025-07-28 23:29:00,2025-07-29 05:35:00,2025-07,2025-07,1520.0,5,228.0
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,23801.75,23775.5,23875.5,23819.25,23875.5,26.25,73.75,2.8095238095238093,23801.5,23823.25,21.75,217.5,0.0009138079532802212,21.75,2720.571428571435,1160.25,0.4264729048519209,,-1000.0,-2000.0,,2025-07-30 21:57:00-04:00,2025-07-30 23:41:00-04:00,2025-07-30,2025-07-30,2025-07-30,2025-07-30 21:57:00,2025-07-30 23:41:00,2025-07,2025-07,435.0,5,21.75
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,23801.75,23775.5,23875.5,23819.25,23875.5,26.25,73.75,2.8095238095238093,23801.5,23775.5,-26.0,-260.0,-0.001092368128059129,-78.0,2642.571428571435,1160.25,0.4390609795653574,,-1000.0,-2000.0,,2025-07-30 21:57:00-04:00,2025-07-31 02:58:00-04:00,2025-07-30,2025-07-30,2025-07-31,2025-07-30 21:57:00,2025-07-31 02:58:00,2025-07,2025-07,-520.0,5,-78.0
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23475.0,23450.0,23550.0,23493.75,23550.0,25.0,75.0,3.0,23474.75,23496.0,21.25,212.5,0.0009052279576993172,21.25,2663.821428571435,1160.25,0.4355584753375243,,-1000.0,-2000.0,,2025-08-06 21:30:00-04:00,2025-08-06 22:32:00-04:00,2025-08-06,2025-08-06,2025-08-06,2025-08-06 21:30:00,2025-08-06 22:32:00,2025-08,2025-08,425.0,5,21.25
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23475.0,23450.0,23550.0,23493.75,23550.0,25.0,75.0,3.0,23474.75,23550.0,75.25,752.5,0.003205571944323138,225.75,2889.571428571435,1160.25,0.4015301329905563,,-1000.0,-2000.0,,2025-08-06 21:30:00-04:00,2025-08-07 00:23:00-04:00,2025-08-06,2025-08-06,2025-08-07,2025-08-06 21:30:00,2025-08-07 00:23:00,2025-08,2025-08,1505.0,5,225.75
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,23736.0,23710.75,23810.75,23754.5,23810.75,25.25,74.75,2.9603960396039604,23736.0,23710.75,-25.25,-252.5,-0.0010637849679810962,-101.0,2788.571428571435,1160.25,0.41607325819672036,,-1000.0,-2000.0,,2025-08-11 03:48:00-04:00,2025-08-11 04:53:00-04:00,2025-08-10,2025-08-10,2025-08-11,2025-08-11 03:48:00,2025-08-11 04:53:00,2025-08,2025-08,-505.0,5,-101.0
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23958.75,23931.5,24031.5,23975.25,24031.5,27.25,72.75,2.669724770642202,23958.25,23980.75,22.5,225.0,0.0009391337013346934,22.5,2811.071428571435,1160.25,0.4127429805615542,,-1000.0,-2000.0,,2025-08-12 21:03:00-04:00,2025-08-12 23:14:00-04:00,2025-08-12,2025-08-12,2025-08-12,2025-08-12 21:03:00,2025-08-12 23:14:00,2025-08,2025-08,450.0,5,22.5
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23958.75,23931.5,24031.5,23975.25,24031.5,27.25,72.75,2.669724770642202,23958.25,24031.5,73.25,732.5,0.00305740193878945,219.75,3030.821428571435,1160.25,0.38281701094705506,,-1000.0,-2000.0,,2025-08-12 21:03:00-04:00,2025-08-13 04:53:00-04:00,2025-08-12,2025-08-12,2025-08-13,2025-08-12 21:03:00,2025-08-13 04:53:00,2025-08,2025-08,1465.0,5,219.75
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23951.0,23925.5,24068.5,23969.25,24068.5,25.5,117.5,4.607843137254902,23951.25,23925.5,-25.75,-257.5,-0.0010751004644851125,-103.0,2927.821428571435,1160.25,0.39628441430122263,,-1000.0,-2000.0,,2025-08-14 22:50:00-04:00,2025-08-15 00:36:00-04:00,2025-08-14,2025-08-14,2025-08-15,2025-08-14 22:50:00,2025-08-15 00:36:00,2025-08,2025-08,-515.0,5,-103.0
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23435.25,23466.364285714284,23346.907142857148,23414.101785714287,23346.907142857148,31.11428571428405,88.34285714285215,2.839302112029376,23435.75,23466.364285714284,-30.61428571428405,-306.1428571428405,-0.0013063070614034444,-122.4571428571362,2805.3642857142986,1160.25,0.41358265160368596,,-1000.0,-2000.0,,2025-08-25 23:51:00-04:00,2025-08-26 00:12:00-04:00,2025-08-25,2025-08-25,2025-08-26,2025-08-25 23:51:00,2025-08-26 00:12:00,2025-08,2025-08,-612.285714285681,5,-122.4571428571362
SHORT,LONDON_CONTINUATION,C2C3,A,PULLBACK_1M,23486.0,23511.0,23270.0,23467.25,23270.0,25.0,216.0,8.64,23488.0,23468.75,19.25,192.5,0.0008195674386920482,19.25,2824.6142857142986,1160.25,0.4107640486943837,,-1000.0,-2000.0,,2025-09-01 02:46:00-04:00,2025-09-01 03:27:00-04:00,2025-08-31,2025-08-31,2025-09-01,2025-09-01 02:46:00,2025-09-01 03:27:00,2025-09,2025-09,385.0,10,19.25
SHORT,LONDON_CONTINUATION,C2C3,A,PULLBACK_1M,23486.0,23511.0,23270.0,23467.25,23270.0,25.0,216.0,8.64,23488.0,23470.25,17.75,177.5,0.0007557050408719679,53.25,2877.8642857142986,1160.25,0.4031635563078753,,-1000.0,-2000.0,,2025-09-01 02:46:00-04:00,2025-09-01 16:56:00-04:00,2025-08-31,2025-08-31,2025-09-01,2025-09-01 02:46:00,2025-09-01 16:56:00,2025-09,2025-09,355.0,10,53.25
SHORT,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,23234.5,23259.5,23025.25,23215.75,23025.25,25.0,209.25,8.37,23236.5,23207.75,28.75,287.5,0.001237277559012706,28.75,2906.6142857142986,1160.25,0.39917577151619527,,-1000.0,-2000.0,,2025-09-02 03:06:00-04:00,2025-09-02 04:02:00-04:00,2025-09-01,2025-09-01,2025-09-02,2025-09-02 03:06:00,2025-09-02 04:02:00,2025-09,2025-09,575.0,10,28.75
SHORT,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,23234.5,23259.5,23025.25,23215.75,23025.25,25.0,209.25,8.37,23236.5,23236.5,0.0,0.0,-0.0,-0.0,2906.6142857142986,1160.25,0.39917577151619527,,-1000.0,-2000.0,,2025-09-02 03:06:00-04:00,2025-09-02 05:51:00-04:00,2025-09-01,2025-09-01,2025-09-02,2025-09-02 03:06:00,2025-09-02 05:51:00,2025-09,2025-09,0.0,10,-0.0
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23767.0,23736.75,23836.75,23780.5,23836.75,30.25,69.75,2.3057851239669422,23766.75,23792.25,25.5,255.0,0.0010729275142793426,25.5,2932.1142857142986,1160.25,0.39570422123479715,,-1000.0,-2000.0,,2025-09-04 22:02:00-04:00,2025-09-05 03:12:00-04:00,2025-09-04,2025-09-04,2025-09-05,2025-09-04 22:02:00,2025-09-05 03:12:00,2025-09,2025-09,510.0,5,25.5
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23767.0,23736.75,23836.75,23780.5,23836.75,30.25,69.75,2.3057851239669422,23766.75,23736.75,-30.0,-300.0,-0.0012622676638581742,-90.0,2842.1142857142986,1160.25,0.40823481512756915,,-1000.0,-2000.0,,2025-09-04 22:02:00-04:00,2025-09-05 04:30:00-04:00,2025-09-04,2025-09-04,2025-09-05,2025-09-04 22:02:00,2025-09-05 04:30:00,2025-09,2025-09,-600.0,5,-90.0
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23757.25,23732.0,23902.0,23775.75,23902.0,25.25,144.75,5.732673267326732,23757.5,23777.0,19.5,195.0,0.0008207934336526002,19.5,2861.6142857142986,1160.25,0.4054529661080391,,-1000.0,-2000.0,,2025-09-07 22:12:00-04:00,2025-09-07 23:12:00-04:00,2025-09-07,2025-09-07,2025-09-07,2025-09-07 22:12:00,2025-09-07 23:12:00,2025-09,2025-09,390.0,5,19.5
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23757.25,23732.0,23902.0,23775.75,23902.0,25.25,144.75,5.732673267326732,23757.5,23812.5,55.0,550.0,0.0023150584026097043,165.0,3026.6142857142986,1160.25,0.3833491454383241,,-1000.0,-2000.0,,2025-09-07 22:12:00-04:00,2025-09-08 16:56:00-04:00,2025-09-07,2025-09-07,2025-09-08,2025-09-07 22:12:00,2025-09-08 16:56:00,2025-09,2025-09,1100.0,5,165.0
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,23838.25,23813.25,23913.25,23857.0,23913.25,25.0,75.0,3.0,23837.0,23857.75,20.75,207.5,0.0008704954482527949,20.75,3047.3642857142986,1160.25,0.38073885863896273,,-1000.0,-2000.0,,2025-09-08 20:54:00-04:00,2025-09-08 23:11:00-04:00,2025-09-08,2025-09-08,2025-09-08,2025-09-08 20:54:00,2025-09-08 23:11:00,2025-09,2025-09,415.0,5,20.75
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,23838.25,23813.25,23913.25,23857.0,23913.25,25.0,75.0,3.0,23837.0,23837.0,0.0,0.0,0.0,0.0,3047.3642857142986,1160.25,0.38073885863896273,,-1000.0,-2000.0,,2025-09-08 20:54:00-04:00,2025-09-09 00:15:00-04:00,2025-09-08,2025-09-08,2025-09-09,2025-09-08 20:54:00,2025-09-09 00:15:00,2025-09,2025-09,0.0,5,0.0
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23947.5,23919.0,24019.0,23962.75,24019.0,28.5,71.5,2.508771929824561,23947.25,23919.0,-28.25,-282.5,-0.0011796761632337782,-113.0,2934.3642857142986,1160.25,0.39540080474962763,,-1000.0,-2000.0,,2025-09-09 23:11:00-04:00,2025-09-10 00:08:00-04:00,2025-09-09,2025-09-09,2025-09-10,2025-09-09 23:11:00,2025-09-10 00:08:00,2025-09,2025-09,-565.0,5,-113.0
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,23934.5,23900.25,24044.25,23944.0,24044.25,34.25,109.75,3.204379562043796,23934.5,23962.5,28.0,280.0,0.001169859407967655,28.0,2962.3642857142986,1160.25,0.39166351201139843,,-1000.0,-2000.0,,2025-09-10 03:21:00-04:00,2025-09-10 04:05:00-04:00,2025-09-09,2025-09-09,2025-09-10,2025-09-10 03:21:00,2025-09-10 04:05:00,2025-09,2025-09,560.0,5,28.0
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,23934.5,23900.25,24044.25,23944.0,24044.25,34.25,109.75,3.204379562043796,23934.5,23934.5,0.0,0.0,0.0,0.0,2962.3642857142986,1160.25,0.39166351201139843,,-1000.0,-2000.0,,2025-09-10 03:21:00-04:00,2025-09-10 05:32:00-04:00,2025-09-09,2025-09-09,2025-09-10,2025-09-10 03:21:00,2025-09-10 05:32:00,2025-09,2025-09,0.0,5,0.0
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23931.75,23906.75,24044.25,23950.5,24044.25,25.0,112.5,4.5,23931.0,23950.25,19.25,192.5,0.000804395971752081,19.25,2981.6142857142986,1160.25,0.38913484066636794,,-1000.0,-2000.0,,2025-09-10 23:54:00-04:00,2025-09-11 03:46:00-04:00,2025-09-10,2025-09-10,2025-09-11,2025-09-10 23:54:00,2025-09-11 03:46:00,2025-09,2025-09,385.0,5,19.25
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23931.75,23906.75,24044.25,23950.5,24044.25,25.0,112.5,4.5,23931.0,23906.75,-24.25,-242.5,-0.0010133299903890558,-72.75,2908.8642857142986,1160.25,0.39886700995233604,,-1000.0,-2000.0,,2025-09-10 23:54:00-04:00,2025-09-11 04:30:00-04:00,2025-09-10,2025-09-10,2025-09-11,2025-09-10 23:54:00,2025-09-11 04:30:00,2025-09,2025-09,-485.0,5,-72.75
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,24023.5,23998.5,24159.0,24042.25,24159.0,25.0,135.5,5.42,24023.25,24044.5,21.25,212.5,0.0008845597494093749,21.25,2930.1142857142986,1160.25,0.39597431597012134,,-1000.0,-2000.0,,2025-09-12 02:57:00-04:00,2025-09-12 04:00:00-04:00,2025-09-11,2025-09-11,2025-09-12,2025-09-12 02:57:00,2025-09-12 04:00:00,2025-09,2025-09,425.0,5,21.25
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,24023.5,23998.5,24159.0,24042.25,24159.0,25.0,135.5,5.42,24023.25,24114.0,90.75,907.5,0.0037775904592425302,272.25,3202.3642857142986,1160.25,0.3623104358163931,,-1000.0,-2000.0,,2025-09-12 02:57:00-04:00,2025-09-14 14:01:00-04:00,2025-09-11,2025-09-13,2025-09-14,2025-09-12 02:57:00,2025-09-14 14:01:00,2025-09,2025-09,1815.0,5,272.25
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,24124.5,24095.954464285714,24375.0,24143.284151785716,24375.0,28.545535714285506,250.5,8.77545275405843,24124.75,24147.0,22.25,222.5,0.0009222893501485974,22.25,3224.6142857142986,1160.25,0.3598104756715074,,-1000.0,-2000.0,,2025-09-15 02:31:00-04:00,2025-09-15 04:04:00-04:00,2025-09-14,2025-09-14,2025-09-15,2025-09-15 02:31:00,2025-09-15 04:04:00,2025-09,2025-09,445.0,10,22.25
